Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"", a podcast for data science enthusiasts, where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:45  
Hello, and welcome to another episode of the ""Chai Time Data Science"" show. In this episode, I'm privileged to be interviewing one of the wise and senior Kagglers who have retired from their life and working on Kaggle, just kidding. It's it's my privilege to be interviewing Dr. Christof Henkel on this show. We talk a lot about his previous assumed life of having worked as a construction worker. You might be surprised to watch the video in case you're tuning in from the audio, please go to YouTube and check out the video stream. Jokes aside, in this interview, we talk a lot about Christof's Kaggle experience how he got interested in Kaggle, his Kaggle journey, his Kaggle pipeline, and his recent second position solution to Google's quest competition. Again, you can find the links to their write up and the competition in the description of this podcast. We also discuss Christof's, new job at rapids where he's just joined as a senior deep learning data scientist. Christof shares many advises around approaching Kaggle competitions and deep learning which is his area of known expertise. So I'm really excited to be raising this interview. Quick reminder to the audience, please remember to enable the subtitle. If you're a non native English speaker, it'll help your watching experience on YouTube. Without further ado, here's my interview with Christof Henkel. All About Kaggle, data science and Google quest q&a enabled second position solution. Please enjoy the show.

Sanyam Bhutani  2:35  
Hello, everyone. Dr. Christof Henkel. Christof, thank you so much for joining me on the podcast."
2:41,Christof,"Yeah. Hi. Very, very glad to be here."
2:44,Sanyam Bhutani,"Likewise, I'm not sure if this is Christof or you're his son. Can you confirm or deny because I've seen Christof's image on Kaggle?"
2:54,Christof,"Yeah, I'm the real, I'm the real Christof, yeah. I think it should be quite obvious that I'm not like over 70 years old."
3:07,Sanyam Bhutani,I think you're makng a lot of fans.
3:13,Christof,"And I know that I even fooled some of my my fellow Kagglers and they were really surprised to see how I looked like in reality because like there's a lot of people will think that I'm like a very old man who I don't know. All this love to data science and now in this in this retirement spent this time on Kaggle, but that's not true. And if you look in the discussion posts of mine, I heavily use emojis which I think is quite unlikely for for someone, but;"
3:54,Sanyam Bhutani,Maybe it was fake to overlay a video no one will ever know. 
4:00,Christof,Yeah. 
4:01,Sanyam Bhutani,"Okay. Jokes apart, Iwant to talk about your background first you have a PhD in math and have a traditional academic background, how how did data science start to come into the picture for you was it was it a part of your research days?"
4:17,Christof,"Not really. So my my topic was about modeling of stochastic processes with applications to financial markets. But during the PhD, I made the first step towards data science I would say by using our to do the simulations of my thesis. So they I say, discovered my love for programming and my love for modeling and simulation. So that was the first important step I would say."
