Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"" a podcast for data science enthusiasts, where I interview practitioners and researchers and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:45  
Hello, and welcome to another episode of the ""Chai Time Data Science"" show, the show bringing you interview with my machine learning heroes for some quarantine content. In this episode, I interview Yauhen Babakhin, Kaggle Grand Master and data scientists at h2o.ai. We talk about Yauhen's roots in Belarus and I try to uncover some secrets of his and his approaches to Kaggle competition and his approach to auto ML. We discuss a lot about how Yauhen approach these problems, how he finds ideas and how he iterated upon them. We also covered an interesting area that Yauhen has contributed to via Kaggle which is academia. Their team's winning solution got published you can find the link to the preprint in the description of this podcast. We also discuss another aspect which Kaggle led to, for Yauhen, which was teaching. He has taught a course at data camp. You can also find that linked in the in the description of this. This episode is based on two different resources or is a continuation of two different things. It's it's a continuation of Parul Pandey's amazing interview, so please read that before watching this or listening to this one. It's also continuation of Yauhen's talk at h2o world which you can also find linked in the description or you can read it in a blog, which I was really lucky to co author with him. Without further ado, here's the conversation, all about Kaggle, Auto ML and computer vision. Please enjoy the show.

Sanyam Bhutani  2:42  
Based on my knowledge, the only Grand Master from Belarus, Yauhen Babakhin, thank you so much for joining me on the podcast."
2:48,Yauhen Babakhin,Thank you for inviting me. So I'm happy to be here.
2:52,Sanyam Bhutani,"Really excited about this interview. So I want to start by talking about your country because I think you're still the only Grand Master from the Belarus has beautiful architecture, there are a few castle there I looked this up the Mir castle Nesvizh castle and it's an agriculturally based economy. What is the data science scene like there?"
3:11,Yauhen Babakhin,"Yes so I mean like the country is very beautiful so as you said there are like lots of castles and the nature is like yeah, it is really really nice. They're like to travel for in Belarus like sightseeing and making some sightseeing. And like unfortunately like there is like not very like a lot of like historical like buildings because like they were like, like also buildings where like the majority of buildings were rebuilt after after World Wars. So it is like more like a more modern like modern country right now. Yeah, and so speaking of like, of zero like data science and it sectors, we have like a special like kind of like cluster and in Belarus so it is called like high tech park to service area is like it is Especially cluster for the big companies. They have some sound like kind of reduce in Texas. And they have like, special like, kind of like, yes, like special area where they're located. And it is somehow similar to the Silicon Valley. So it is also like lots of lots of different companies and a lot of it guys, and like and it allows us to like to grow as a community for like four zero builders and computer scientists, and in particular for data scientists. So there are like opening some like University programmes, university courses, and yeah, like now like, I guess students are dreaming about like, becoming a computer scientist and data scientists say and also recreational, lots of like different startups, and including like AI startups. So again, it allows us to like to try different projects, and like the job market and data science is pretty cute. Huge. So I mean, like you could select the man like it is, it is not just a single drop of budget, it is kind of like 10 or 15 simultaneously in the market. So you could try like in different areas, and yet you tell us, like some kind of competitiveness between companies, so they're looking for, like, best talents, and it's like, it allows the growth for the community. So yeah, I would say I would say it is like, pretty, pretty much mature. And it is evolving, like, each year. And moreover, like, Belarus is becoming like attractive for like, for persons abroad. So I mean, like, we are, have a couple of data scientists coming from Russia to work at work and others, because like, it is like, yeah, it is more interesting for them to work in Minsk in Belarus, rather than for example, in Moscow or in in St. Petersburg."
5:50,Sanyam Bhutani,And I wanted to point to the question that how how's the Kggle community there? How did you discover Kkaggle? And did you have a community when you were starting out or was your experience based on ODS where you're active?
6:04,Yauhen Babakhin,"Yes. So basically, like I started conditional Kaggle, like, completely alone. So and I mean, like, yeah, and started learning data science alone. So I didn't know about like, just communities or something like like that. Yeah. And like, I get to know, like, open data science community after like, a, I guess a year experience in data science. "
6:23,Sanyam Bhutani,Okay. 
6:23,Yauhen Babakhin,"And after I got my first medals on Kaggle. So during some conferences, someone shared like this link to zero to the community. And then afterwards, I join it. Yeah. And so it was like a nice experience to like, get to notice there is like a huge data science community where you could ask the questions, shares experience, and everything else. And also, like, it allowed me to like organise sample fly meetings. So I mean, like, we'll have some, like, a special unit of open data science in Minsk where like, people are meeting like during some meetups or during some breakfasts, like and discussing some ideas some experiences yeah it is pretty pretty valuable so and afterwards also have like meetups after like someone is winning the cable competition or like getting some top positions, they're sharing their experience like preparing slides and like yeah, like making this like offline meetings and so it is even more valuable. So I mean like, not just like writing some messages online but like speak person to person. So yeah, it is. It was valuable but as I said, like I started without it, and it is it was a nice bonus to join such such a community."
7:39,Sanyam Bhutani,"I was secretly hoping you would mention that there's a meeting chai also but it looks like; What are your favourite channels in ODS. You're pretty active there when like, many people don't speak Russian, but the community is open to that. I am a fan of it. But they usually don't find the right channel in the community if you could just point those out."
7:59,Yauhen Babakhin,Yeah. So basically I'm following maybe like four or five channels like constantly because like it is like;
