Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"", a podcast for data science enthusiasts where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:47  
Welcome to another episode on the ""Chai Time Data Science Show"". In this episode, I'm joined by someone who is helping create the future machine learning heroes. Edouard Harris, CEO of SharpestMinds, Edouard has a background in physics with a PhD degree from University of Toronto. In this interview we talk about the company sharpest minds, which offers a mentorship platform for data science and machine learning based on ISI agreement, their experience in Y combinator they from the Y combinator batch in winter 2018. And many things about building a portfolio and how to get hired in the field of data science. Enjoy the show.

Sanyam Bhutani  1:35  
Hello, Edouard, thank you so much for taking the time and joining me today."
1:39,Edouard Harris,Hey Sanyam! Thanks so much for having me!
1:42,Sanyam Bhutani,"I am a fan of the work being done at SharpestMinds but for the audience, I guess the name sort of gives it away. But could you tell us what sharpest minds isi"
1:53,Edouard Harris,"Yes, so we are a mentorship program for data science and machine learning based on Income share agreements. So the way it works is that a mentor will work with you on a project for free, upfront in exchange for a percentage of your first year of salary, if you're hired, then after you finish the project, sharpest minds itself, and your mentor will help you with preparing your resume, introductions to hiring partners preparing for interviews, all of the regular job prep stuff that you'd expect"
2:27,Sanyam Bhutani,"Got it and you've mentioned, if so, it only happens if the assming that the mentees, and they do get hired a lot. I've been following that on Twitter."
2:37,Edouard Harris,"Yes, yes. They are getting hired a lot, especially recently as as all of our processes improved a lot. And that's right, so they don't pay anything until they are hired."
2:47,Sanyam Bhutani,Got it. And I think you have a very interesting team. So I think you have about 66% dropouts on your founding team. Can you tell us more about that?
2:57,Edouard Harris,"Yeah, so technically, my brother and I are are the two co founders and Russell is our CTO join us shortly after. And yeah, so Jeremy, my brother and Russell, our CTO are both PhD dropouts. I am kind of the ugly duckling finished his PhD, and went all the way through."
3:18,Sanyam Bhutani,"Got it. Can you tell us, like, how did you decide on the founding team, you and your brother? And I guess Russell was a software guy on the team. And later he joined as a CTO. So how did you pick your funding team?"
3:30,Edouard Harris,"Yeah, so the way we picked our founding team is that we were already brothers. So we already knew worked together very well. And we had experienced teaching together since we were teens, actually. So we knew, you know, we had some some experience of teaching and training people in various ways and capacities. And we'd started other things together, little businesses, you know, nonprofits, things like that. So we knew that we could work together without you know, punching each other in the face too much. That was very nice. Russell was actually, was actually an addition from, so before we had SharpestMinds as it currently is, we were doing something pretty different. This is when we just just first started when we were doing then was we were taking university students like graduate students. Yeah, no actual graduate students like still in school, okay, and getting them to work on data science projects, or companies who would then hire them after they graduated. So it was a little bit of a convoluted, complicated idea, but it got some interest and some good stuff came out of it. And one of the things that came out of it was Russell himself. So he Russell was doing his PhD. He was actually doing his PhD in the same building that I was doing a PhD in. We started this thing and I went to the building to try to recruit some students and Russell was one of them. He was at the time told me like he's thinking about dropping out didn't really like his PhD. He was kind of you know, bummed out about it. So on a lark he kind of joined our, our program as it was back then. "
5:15,Sanyam Bhutani,Okay.
5:16,Edouard Harris,"And we got him a job like a remote job with a robotics company was really cool. I, he was really awesome about it is he had not written basically a line of code and his life before then, like Bucky, MATLAB or something. And he started working with them. And he actually managed to write a database management system for the robots. And then after that, they kind of Dipsy doodle around like, do we want to hire full time after Maybe, maybe not? And at the time, it was like beginning of summer and we figured, like we take a chance on bringing on someone on an internship. We were like, why don't you, why don't you come on board Russell and learn so quickly, that we just ended up bringing him on as a full time person, and now he's the CTO."
6:06,Sanyam Bhutani,I follow him on Twitter and his blog. So that's definitely amazing. I think he must have been an amazing addition to the team for sure.
6:14,Edouard Harris,"He is one of the most dedicated self improving people that you will ever encounter. And his, his personal website kind of speaks to that. Like he, he talks about, you know, how do I make myself a morning person, get up in the morning? How do I get myself to work out every day, like all these little things you can do to him."
6:34,Sanyam Bhutani,"And there's a nerdiness to the blog post that he writes as well. So that's pretty amazing. I don't think I've come across such, such a style level."
6:43,Edouard Harris,"Oh, he's a huge shirt."
6:44,Sanyam Bhutani,"Yeah. Got it. And to talk about the other part of your founding team, the 33% that isn't a dropout. Could you tell us what got you interested in Data Science at first and was it doing your PhD or after it ended?"
6:57,Edouard Harris,"Yeah, totally. So I did do my PhD, I say this quite a bit, but I now looking back I'm like, I kind of regret taking it all the way. I think that there's, there's value to doing it. But in terms of opportunity costs, if you're starting a PhD now, unless you're absolutely 100%, certain you want to do it, I would actually say, you know, maybe don't do it or think, think twice before doing it. What wouldn't have had?"
7:26,Sanyam Bhutani,"Yeah, he has a really nice post about it. So he talks about if that takes, will be important after that amount of period and other important factors. So that's one great factor to consider, I think,"
7:37,Edouard Harris,"Yeah, that's the thing. So when you a PhD, you're aiming yourself in a particular direction, and you're going to go down that direction for five years, like rain or shine, boom or bust. The problem is the world changes faster than a five year time scale. So you can end up just having been aimed in the wrong direction for all of that time, and you have to go back and learn new stuff."
8:01,Sanyam Bhutani,"And what made you pick data science, during your PhD?"
8:07,Edouard Harris,"I was actually, I did my PhD in physics actually. And at that time there wasn't, when I started, there wasn't really such a thing as data science. So it was a little towards the end of that we, that I started doing some machine learning and probability type stuff that then kind of coupled me over into data science."
8:26,Sanyam Bhutani,"Got it. Do you think like, you went to University of Toronto, did the godfather of AI presidents have, have influence on you or?"
8:36,Edouard Harris,"Not, not so much at the time, actually, I only really got into it like towards the end of my PhD, but a kind of funny story, our offices are right across the street from his and so I'll bumped into him once every couple of weeks when he's getting coffee in the morning. So that's kind of funny."
8:52,Sanyam Bhutani,"Interesting. And what made you pick the path of like doing the startup instead of working in a job scenario, and why was this important to you?"
9:01,Edouard Harris,"Yeah, I always wanted to have to start a company. Just like looking back, like obviously had no clue what I was doing back when we first started it, but it was always something I wanted to do and looking back more school is just a way of pushing off the inevitable but the time in common we;"
9:19,Sanyam Bhutani,"Got it, and could you tell us about your current role? So how does the day in the life of a CEO look like and what parts of the operations you handle currently? "
9:28,Edouard Harris,"Well, good question. What is my day to day? So my day to day is that, so everyone kind of says like CEOs like chief email officer and that is very much the case. Probably half, a half ish approximately of my day is spent in emails and in calls and stuff. Operationally, I handle many of the mentor interviews still so I still personally interview practically every mentor that comes through into our system and make sure they're good. In addition to which I'm like, I deliberately set a number of calls every week with people who are at various stages in our system. So mentors were on their first mentees, mentees or experienced in the system, people are just starting out trying to find;"
10:25,Sanyam Bhutani,"People on both side, mentors and mentees."
10:27,Edouard Harris,"People on both sides. Exactly, exactly. And the idea behind that is we're changing, we're changing stuff like, still very quickly, right. Like we're improving, improving things very fast. We need to keep our finger, like we need to keep our ear to the ground on what are people thinking what's good, what's bad, like what, what sucks. What do we need to improve and every week something changes. So we need to constantly be aware of okay, what does this change do, how people are thinking and perceiving about not just like our approach, or you know, do whatever but each other as well. So have to be like in my head, I have to hold the points of view of like maybe four or five different actors or personas that all have a stake in how well we structure ourselves. This is a very important component of my day. "
11:22,Sanyam Bhutani,Okay. I think David Meltzer talks about about this in one of his posts that it's a constant shift in the peak of the startup space. So you're always like looking for that point.
11:34,Edouard Harris,"Yeah, you you cannot, you cannot take your eyes off the road and not do that. It's like in a car, you know, you don't look away for more than two seconds or your risk a crash like the same here. You can't, you can't stop talking to your user for any length of time or you just start building your way off a cliff."
11:57,Sanyam Bhutani,"Yeah. And I think you've been working on the company for two years before you got incubated into Y Combinator. So could you tell us like, how was your Y Combinator experience? And how did that change your path or affect your path once you in that?"
