Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"", a podcast for data science enthusiasts, where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:45  
Hello, and welcome to another episode of the ""Chai Time Data Science"" show where I interview Kaggle legend double Kaggle Grand Master, Mariosfor the second time on my interview series. If you haven't yet, read the previous blog interview. Please do check it out because this interview really takes off where  the previous one had ended. In this interview, we continue talking a lot about Kaggle and we talked about how Kaggle has helped Marios in his data science journey, and his data science work at h2o.ai, all about the projects where he is contributing to. We also discuss his recent gold winning solution to the data science poll 2019 competition. And I believe the approaches shared by Marios are applied, even generally, outside of that competition. I feel we also touch upon a very important topic that isn't discussed as much on this podcast, the personal side of things, and the personal sacrifices it takes to really become the best become the best in the world become the best on Kaggle, like the sacrifices it took Marios to become number one on Kaggle both in competitions and discussions. So please stay tuned for that discussion towards the later end of this interview. For now, here's my interview with Kaggle legend, Grand Master Kazanova-Marios, please enjoy this.

Sanyam Bhutani  2:29  
Hi everyone. It's a huge privilege for me to be talking to Kaggle legend for the second time Grand Master Marios, Marios, thank you so much for joining me again on the interview series."
2:39,Marios,"Now, thank you for inviting me in this, you know, very popular series. And by the way, you have done a great work on, you know, interview, interviewing many different people in this field. Very nicely structured, really privileged to be invited. Thank you."
2:54,Sanyam Bhutani,"I'm really lucky that great people like you keep saying yes and I keep getting lucky. I have, I'm lucky keep continue asking stupid questions to really smart people."
3:03,Marios,"No your questions, that's really good, actually, yeah, your questions makes us look smart."
3:10,Sanyam Bhutani,"Okay, so I want to start by talking about your Kaggle and data science journey. At what point did you really become interested in data science to an extent that you decided to take up a career in this?"
3:20,Marios,"Yeah, you know, I kind of this is this is a story I've told quite a few times. So maybe I'll put a little spin into it. I'll give a little bit more more context. I was I'm originally from Greece. So I think it was around 2010 that I finished university and that was in my family had a history with accounting. So I was either going to do this also in Greece, we started having some economic recession back then. So, um, I didn't really want to do accounting, so I decided to do masters and I went to the UK to do risk management. And I was really lucky because the course was very good. But it wasn't really focused on on predictive modeling that at the end of the year, they had University was organizing some talks, you know, enterpreneurship type of talks where different business professionals were coming and they were trying to inspire you about what to do next is something that the university does really well. And there was a guy who came, who told us the story of how he made money by a competing to the horse races. He figures the same course with us, his name escapes me. But he took a very analytics and strategic approach on this. He started collecting data on a daily basis for two years he was going to the horse races without really betting maybe he was betting just for fun, but he was mostly gathering and collecting data. And after two years, he built a logistic regression model in order to predict the winner and along with some strategy, he started making money. The way he described this, the approach he took and how he made sort of a living out of this I was I was really impressed. It seemed like a superpower at that point, you know, the power to gain insight and predict anticipate the future. I think I was really impressed. So this is really what got me into into the field. I started playing a little bit myself. I even created a tool called Kazanova. In Java, you know, anything I was learning, I was putting it into a software and then I made it available because, you know, I didn't want that knowledge to go to waste. And after this Kaggle came into the picture, I remember it was when I joined my previous company was called []. They have already hosted two Kaggle competitions by the by the time I joined. So I remember when I joined that company, everybody was talking about it. And they were talking about the learnings they got from the competition. And that was an extra incentive for me. Then I said, everybody's talking about it, as I said, give it a salt. And I am. So basically this is how Kaggle, Kaggle started."
6:30,Sanyam Bhutani,"Okay, for the audience, I'd like to mention in respect of  Marios' team, we're not talking about the open source world, which we've already talked a lot about in the previous interview. Go check that out, please, if you're interested. But coming to Kaggle can you tell us how has your approach now evolved over these years that you've been active in? How has your approach and also views on Kaggle evolved over all of these years?"
6:55,Marios,"Um, my views on Kaggle hasn't changed a lot. Um, is a great is a great platform to to learn many aspects from, from data science, and is a great is a great platform to collaborate and meet new people in this field. I guess the reason I first joined was because I wanted to emit originally I wanted to test how good I was. Because for for a long time you're, you know, in your own cell. I was learning things, but I didn't really know how they would fare against in a in a competitive context. And this is what originally drove me into it. And I can say I was very satisfied. Like, look, I mean, the first attempts were not very good. And I think this is something everybody should realize. I mean, I have seen a few really talented people that they've done really well from the beginning. I guess I was not one of them. Did a bit too bad either, but, you know, it takes some time obviously to get familiar and learn the tricks. But yeah, the what actually, after that original stage of trying to see where I was, then I want to see how to to improve. And I think this is where Kaggle is, is really good because it has created the platform where it's easy for people to share, it is it incentivizes people to share you know, through kernels through discussions. Iytnow, these things have been to some extent gamified because the you can get awards from doing this. "
8:49,Unknown Speaker,Yeah. 
8:50,Marios,"But I have to say that this was happening even even before they have been, you know, the these rock. So, generally the data science community is a great thing. Community is community that shares, it is one of the most generous communities I've seen in the whole online spectrum. And yeah, I was learning a lot and they still do, is a great place to to follow if you want to be up to date with recent advances in data science."
9:22,Sanyam Bhutani,Yeah. 
9:23,Marios,Is a great place to test a process and benchmark yourself is a great way to collaborate is a great way to start a project when you don't have your own resources. Kaggle has done a great job on this it's it's it's really amazing that they have done that that no you can actually work without having your own resources and not only work but only also use like GPUs for example recently. 
9:50,Sanyam Bhutani,Yeah.
9:50,Marios,"They have done an amazing work on that. Um, so yeah, I mean, I guess doing really well on on, on on Kaggle get it to number one, that was just a bonus. You know, he was just he, I mean, I'm really glad that it happened and always left with a lot of effort into it. And even gaining some cast as well. But this, especially the last part, they were not that important. What really drove me was to learn to improve in my craft, you know, meet other people in this space. And these are mainly the reasons that I still, I keep doing it."
10:31,Sanyam Bhutani,"I think there's this one very important aspect people miss out on the fact they feel like hey, I'm not from the United States. I'm not from San Francisco. I don't have access to the knowledge the people but in your case, you you come from Greece, but he was able to gather knowledge online just using Kaggle without I believe having a San Francisco like or a bay area like cultures."
10:53,Marios,"Correct. To be fair, I did invest time so when I enter Kaggle I didn't start from from zero, I would say was in a way a data scientist before data science began exactly I think, I mean, we've got already got the name of data science because I really invested on both programming for that purpose, because I didn't know programming pick this up in the university by download via buying basically some Java books. And the, so I picked up programming for the sole purpose of trying to do work in in analytics essentially do specific work in in predictive modeling. So I had a very focused knowledge for that space. And then specifically, I was trying to learn, you know, the maths, stats and everything related to that field and yeah, so when I entered Kaggle I sort of had that, that background. So, but yeah, I had to pick it up from scratch. And it I think it was tougher in a way back then because that information was not so freely available as it is today, and they were not courses back then, that you have in Coursera where you can pick up a load of skills right now. "
12:30,Sanyam Bhutani,Yeah.
12:33,Marios,"Yeah, but but you know, having said that, I'm not saying that. It's, I guess what I'm trying to say is that you can still you can still learn, if you put the time, a lot of online resources, you can actually learn a lot from Kaggle as well. If you pick up those know that type of, of competitions. And then you just follow the trend that a lot of people that have just learned by doing standard competitions on Kaggle. And they obviously didn't do very well in the beginning but progressively they starting doing better."
13:15,Sanyam Bhutani,"So can you tell us of some skills that I believe you took away from Kaggle that you were able to apply to the real world? And this question what is needed some the decent debate that people are trying to spark that hey Kaggle is not equal to real world data science. I know most Kagglers disagree to that, and the people were making that argument that aren't even Kagglers, what's your take on that debate?"
13:37,Marios,"I think there is some small truth in it. And I don't I don't want to either mine, Kaggle. I think it's fair to say that it isn't, no, I mean, there, there are some other skills you also need in the business environment as well. But there are certain things where you can take from Kaggle and are very transferable and applicable to your current work like things like how to avoid overfeeding, I know that people are bashing Kaggle on that, because there have been cases of probing and that's true, there have been cases where there hasn't been a great work on trying to make certain that you cannot leak information from the test data and use that to improve performance or your training data. But there have been many other cases where they have done that well, and they have been like huge sifts between public this data and private this data. Um, so yeah, building strong validation strategies, picking up a new techniques with actual usable code and filter out what doesn't work because there are a lot of papers that come out and they claim the every month you have, every day almost you have it comes out and beats everything else, but to be honest, unless I see it on Kaggle now I don't believe it you know, I said with actionable with with actual code. "
15:07,Sanyam Bhutani,Yeah 
15:08,Marios,"Right. This is where I will believe it because I know it is tested in a very competitive context and under a specific metric given some constraints and so, in these are very, I mean, how to make presentations to some extent, how to interrogate the data that has been great work for with presenting especially since Kaggle incorporated notebooks in general data science flow, and at least in the context of having like a data set, which is kind of well defined. I think these are these are great skills and, and, and as of late also how to constrain resources, especially with character restrictions how to be more efficient how to make certain you get the best possible score given some time constraints and hardware limitations and computing limitations in general um so yeah in obviously picking up new languages I for example I wasn't using much are in the still don't use but I picked up a lot of things from from Kaggle and even Python with something I mostly learn from Kaggle not the actual syntax that the what's specifically related to the data science packages that people use on a day to day basis. Um. Yeah, I mean, these are all these are these are skills have definitely picked up from Kaggle and are transferable There's some other things where I think you still get them mostly from your working environment. "
17:07,Sanyam Bhutani,Yeah. 
17:07,Marios,"Like, how to make good presentations, PowerPoint, how to. And I think that's one of the most important things how to translate a business question or a business problem into a machine learning problem. Yeah, it definitely, man. It's that like, what resources will they need? What sources? What sort of data will I need? How should they create the validation and that strategy? Which metric to use, then how should I test these when it goes live? How for example, am I going to do the A B testing and see if there is an applet, for example, how to make this scalable, how do make certain you know, it's it doesn't exceed certain hardware limitations, I guess now Kaggle has also elements that can help you with this. But generally, it's this aspect of the work which still needs experience. As problems in the business environment are not well defined. You have to define them you have to make them well defined."
18:23,Sanyam Bhutani,"Like you said, to be fair, Kaggle gives you a great head start after with the things that to be fair, Kaggle doesn't teach you can only learn through the real world to which Kaggle will help you get to."
18:33,Marios,"Yeah, but the thing is, you will pick up the skills eventually, absent people making a great transition from Kaggle with Kaggle being the only actual real data science experience to the business world. And obviously, they take some some time for them because they will have to learn the business part. But I've seen people who have been very successful doing this and they have seen people with a you know, they were coming from very diverse backgrounds into Kaggle to learn data science and then making it a successful transition to that field. "
19:11,Sanyam Bhutani,"Okay, now;"
19:12,Marios,"You need to give them credit for that. I mean, 100% Kaggle definitely helps you. So I think people are really unfair to diversity. Yeah, really very, very unfair."
19:25,Sanyam Bhutani,"Coming to your current job, you're a data scientist at h2o.ai. Can you tell us what tasks are you working on? And how is your Kaggle experience helping you currently?"
