Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"", a podcast for data science enthusiasts, where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:45  
Hello, and welcome to another episode of the ""Chai Time Data Science"" show. In this episode, I interview a data scientist, but from the other side of the world, a data scientist at Kaggle, Walter Reade, also known as Inversion famously on Kaggle. Walter, I believe was the first Kaggle discussions Grand Master. And in this interview, we talk all about his journey into data science and on Kaggle how his journey into data science started via Kaggle. And his journey now and the other side of Kaggle. While working as a data scientist for the team, Walter holds a PhD in chemical engineering. This interview also talks a lot about the science in data science, how Walter has approached problems over the years. And also what does data science on the other side of Kaggle. I feel this is a very special interview in the sense that this time it's a Kaggle Grand Master that is a part of Kaggle's team. So I am really excited to be sharing this interview. Without further ado, here's my interview with Dr. Walter Reed. Please enjoy the show. And for the audience. As a quick reminder, please remember subscribe to my newsletter. You can find the link in the description of this podcast if you'd like to stay updated with the interview releases, and if you're a non native English speaker, please remember to go to YouTube and enable the subtitles for a better watching experience. For now, here's the conversation. Please enjoy the show.

Sanyam Bhutani  2:32  
Hi, everyone. It's a privilege for me to be talking to the first discussions Grand Masters ever. Grand Master Inversion now he's on the other side of Kaggle, but I'm on the call with Dr. Walter Reed. Thank you so much, Walter, for joining me on the podcast."
2:46,Inversion,"Yeah, absolutely. I happy to be here and answer your questions."
2:52,Sanyam Bhutani,"Likewise, I'm really excited. But before we talk about Kaggle and your work before joining Kaggle I want to talk about your body grown because you studied PhD in you did PhD in chemical engineering and you followed a premier traditional path in research. Could you tell us what made you pick me chemistry as a career path and take up research in that domain?"
3:14,Inversion,"Yeah, yeah. So I like telling the story, not because it's particularly interesting, but it just kind of highlights the fact that in today's world, you really can reinvent yourself. And so yeah, so I did a master's in a PhD in chemical engineering, my master's was basically in understanding reaction rates of burning carbon particles. It was experimental as well as modeling. I enjoyed that. And then for my PhD I did it was 100% computationally based, and it was understanding the mechanisms of calculating particles in turbulent fluid. "
3:52,Sanyam Bhutani,Okay.
3:53,Inversion,"So, so the traditional path, this this part is just It almost sounds unreal, but it's kind of Ridiculous when I was in high school, so I was in high school a long time ago, the mid 80s. And just to give you an idea for how things were different, my first computer had two kilobytes of RAM. And I upgraded it to 16 kilobytes of RAM, which was kind of a big deal. And I taken a Pascal class in high school, so I really like programming. And I wanted to go into computers. But when I was getting close to graduating, literally everyone I knew was going into computers. And I, being the genius high school student that I was I thought, well, the market will be completely saturated and there won't be any job by the time I graduate. So probably the same thought process that data scientists who are going into school are thinking well, the all the jobs will be gone. So I ended up studying chemical engineering, for literally the only reason that I thought it sounded. Really cool chemical engineering. Whoo. I had no idea what it was."
5:04,Sanyam Bhutani,You wanted to rebel against the prevalent sentiment? 
5:08,Inversion,"Exactly. So, you know, it was a lot of fun. I enjoyed it, it was challenging. Obviously, I went on to get three three degrees. And it gave me a fairly good career path. So so that's kind of my my background. And the idea that oftentimes your path is not as well defined as you think it's going to be kind of life. You just go with how life hands to you and you just as needed."
5:37,Sanyam Bhutani,"Yeah, now when did machine learning start to come into the picture for you. And what even made you being attracted to machine learning?"
5:46,Inversion,"Yeah, so this is another thing I think back so in early 2000s 2001 2002, the company I worked for had distance learning classes that you could take so this was before Coursera And the distance learning classes where were university professors and they would record their, their lectures on DVD and they would mail you the DVDs, you'd watch the DVDs at home, you would do the homework, you would email them the homework, they would rate it. So, it was it was like, you know, Cora before not for Coursera was before Coursera you know, but very, very clunky. And I took this class called computational intelligence, and it was what was really hot back then fuzzy logic which, okay, you know, it was genetic algorithms and it was neural networks. And I really enjoyed the course. And particularly the final project was we had these little 80 by 120, black and white images of soda cans pop cans, and we had to classify which was at a Dr. Pepper was at a Pepsi and I was blown away. way that a computer can learn to recognize these images. Now, what was interesting about this is, you know, we actually didn't write neural networks for this final project, the professor gave us his precompiled windows binary that we ran on our single core machines. And it was still extremely hard to have the, like, the, it was always the verging. So just getting it to actually train and predict was was the challenge. Now, after that, I spent years and years looking for opportunities to apply these tools, but there was such a gap between what they were able to do in any real world problems I, I kind of just gave up and like, this really doesn't solve any any real world problems, which which it really didn't back then. But but it planted the seed that you know, this is kind of some cool stuff that's going on."
