Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"", a podcast for data science enthusiasts, where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:46  
Hello and welcome to another episode of the ""Chai Time Data Science"" show. In this episode, I interview Andrew Shaw a fast.ai student and creator of music autobot which is an AI power pop music generator. Andrew has a background in Computer Science, iOS and software development and we talked all about his background and his journey into the field of machine learning and his journey as a fast AI student. We also talk all about music autobot you should definitely check out the website which is music autobot.com we talk about the idea the efforts and the tech behind it. We also discuss Andrew's journey as a fast AI student and the fast AI don bench result, you can find a link to the original fast AI don bench blog post in the description of this podcast. This is going to be a NLP slash transformer release in for the podcast on Sunday, which will be the next release. I'll be releasing the interview with the CTO of hugging face. And we'll be talking even more about transformers and NLP. So stay tuned for that for now, here's my interview with Andrew Shaw. Please enjoy the show.

Sanyam Bhutani  2:12  
I'm on the call with Andrew Shaw, hello, Andrew, thank you so much for joining me on the podcast."
2:17,Andrew Shaw,"Thanks, Sanyam. Thanks for having me."
2:19,Sanyam Bhutani,"So, before we talk all about how you will be putting EDM producers out of their jobs pretty soon. Tell us how did you get interested in machine learning? And when did you decide to start your journey in this field?"
2:32,Andrew Shaw,"Yeah. So it started around two years ago, I left my job at Yahoo. And I was just a little bit burnt out. I was doing iPhone development for around six years. And I was trying to think about what would be like the next cool thing to work on. And just like do a little side projects, and at the time, the two big things were like deep learning and crypto. And so I was just take a bunch of video up watching a bunch of videos and a bunch of classes. on them. And as soon as I came across the fast AI video, I was like, Oh, this is it. I know, between crypto and machine learning this is machine learning is amazing, like the stuff that you can do from the top down. And so I got super focused on, on just taking all those classes from fast AI and, and from then I was I was pretty hooked on on this path. Got it? And two years later, I guess I'm yeah. So it's yeah, I got sucked into it."
3:28,Sanyam Bhutani,Interesting. So fast AI was your first course that you signed up for? Or did you like juggle around with other schools courses as well?
3:37,Andrew Shaw,"I think quite a few. So the other one, I think is Andrew names machine learning course. That was the initial one that I took. Yeah. And then fast AI. I think there were still a few. There's a self driving CT course on I think Coursera that I also took for a little for like one semester."
3:56,Sanyam Bhutani,Is it? Is it or the Udacity one?
3:59,Andrew Shaw,"Sorry. It was Udacity yes, I get mixed up between all the other videos I've been taking. But yeah, so I was taking a quite a few kind of deep learning and classes and it helped kind of just help me generalize, kind of the theory and the basics. "
4:18,Sanyam Bhutani,"Got it. So you've also been a huge an active member and contributed to the fast AI projects and the community as well. The other project that you've been a major contributor to is, and this was titled as 'how to train your image model under 18 minutes'. So the project where the fast AI collaboration happened to save the image net speed record for tinian public infrastructure, that's the title of the project. And now with auto music bot, so could you also tell us a bit more about your fast AI journey?"
4:50,Andrew Shaw,"Oh, yeah, for sure. Uh, so I feel incredibly lucky to be on this like fast AI journey. So after taking that first class I actually realised this part two was happening in San Francisco and a block away from where I was. "
5:05,Sanyam Bhutani,Okay.
5:05,Andrew Shaw,"So I was like, yeah, I might as well just drop in, and go and take the class in person. And so being able to take the class in person, I think what's really amazing about fast AI is actually the community. So the online forums, everyone there is just learning how to learn. It's just in the same boat. So everyone's just incredibly helpful. And so even being in person, seeing how Jeremy works, and and I think, part of that image that competition was through that class in person. Jeremy was like, does anyone want to enter this competition and see if we can beat out all these companies like Google and Intel, and then a couple of us 90 students are like, yeah, let's do it. I think we have a chance. And luckily, we actually got like pretty incredible results and surprisingly bunch of people with much less resources. So that's kind of a story. And then that's, that's actually it was like really inspiring to be able to, to do something and then with not without like a PhD background or a bunch of a huge research team and huge resources. And that's kind of what made me believe that it's possible to to kind of work in this deep learning field."
6:23,Sanyam Bhutani,"Have you followed the recent courses as well? So given your background and to the audience, I'd also like to mention that you built some amazing apps one also got the best productivity app or by Lifehacker I think, so. You're excited about the super TensorFlow scene that's, that's going on. And all that stuff."
6:43,Andrew Shaw,"I'm super excited but to be honest, actually hadn't haven't watched the the most recent lectures on combining swift and I was kind of heads up, heads down on this music project. So there's something I've been meaning to go back to and actually learn It would be amazing to, to actually,"
7:03,Sanyam Bhutani,"Yeah, I would love to see some more projects in that zone from you. But we'll just talk about the music one in a bit. Could you tell us more about so I constantly talk about this team shout out to an episode with Robbert Bracco. He's a contributor to an unofficial Board of fast AI audio, but it's about learning to learn. And because it's fast AI, it's sort of this open ended question, how do you follow the material based and how do you take the material for yourself? So could you maybe tell us how did you approach the material and maybe, how did you refactor your approach as you went on with it?"
7:37,Andrew Shaw,"I see. Yeah, I think everyone has different styles of learning. And for me, I found out what work best is. So another class actually, I think it is this one is on Coursera that I had watched was like learning how to learn and and yeah, that class they talked about this thing like Just learning and diffuse learning. And so for me, taking the fast AI course, what works best for me was actually just going through all the lectures really fast at once. And I know people say to stop, and then really look at, try to understand what's going on. But for me, it helped to just kind of get this general idea. And then actually, from there, if there's anything that inspired me, I would I would go deep into focus on to whether it was like, I think one project I did was style transfer. So arbitrary style transfer. And that was one lecture in in fast AI. And so I wanted to take this code that was in TensorFlow and converted into Pytorch. So all along I tried to to look at different projects that I might be inspired on doing. But I kind of briefly just tried to do all the lectures as fast as I can before I kept looking for I would lose."
8:53,Sanyam Bhutani,Yeah. You first completed all of the like watch the complete videos and then written back to replicating the lesson course.
9:02,Andrew Shaw,"Yes, exactly. So I'll go through them very fast. And then there's parts in NLP or, or computer vision that I was interested in on different research I would go back into."
9:13,Sanyam Bhutani,"Great, got it. Now shifting gears to your recent project music order, what could you give us an understanding of what's the challenging aspect here? And what is music autobot all about? "
9:25,Andrew Shaw,"Yeah. So the general idea for music alibied is actually just a tool to help, I guess producers or anyone just trying to compose music. And this was kind of a tool I created for myself, because I actually just also started to dance music. And it was just interesting. How do I use AI to help assist me to to kind of build some cool melodies. And so the general idea of music is that we're combining a few like the recent advances in NLP and we do it in a kind of a clever ways so that you can, if you have melody, we can translate that into chords more, if you just have a few notes, we can kind of autocomplete that idea. Or if you have already have an existing song, we can remix that song into a different beat, or just change a few notes that you don't like. And the actual so when it comes down to the challenging aspects, I think the most challenging is, is probably collecting the data set and formatting that. And then like once you can do that it's actually a drop in, it's like, really easy to just use the fast AI code that train the language model, and then just apply it completely to music. And then after that, of course, there's a few like tweaks you can do and optimizations for music, but in general, it's just data collection, and then just apply fast AI language models to it."
10:48,Sanyam Bhutani,"Interesting. So once you came up with the idea, could you maybe tell us like how did you find the next steps of how do you tackle this problem? And maybe like, how did you find the ideas to explore? "
