Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science,"" a podcast for data science enthusiasts, where I interview practitioners and researchers and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:46  
Welcome to another episode in the data and data science show. In this episode I interview Pierre Stock. Currently a resident PhD student at FAIR: Facebook AI research lab Paris. Pierre has a background in math and machine learning with a master's degree in computer vision and ml. He's currently a resident PhD student at the Facebook a research lab and his interest for research include large scale learning, we will network compressions and a safety in general. In this interview will talk a lot about his research and deep learning research in general. The work and research process at Facebook AI research lab. We also discuss about his recent research blueprint titled quote, unquote, and the bit goes down revisiting the quantization of neural networks can find the link to the preprint in the description of the podcast. If you enjoy these interviews, please feel free to subscribe to my newsletter. You can find the link in the description. I released two interviews each week on Thursdays and Sundays. For now here's the interview with Pierre. Please enjoy the show.

Sanyam Bhutani  2:12  
Hello, Pierre, thank you so much for taking the time to do this."
2:16,Pierre Stock,Thanks. My pleasure to be here. Thanks for having me.
2:18,Sanyam Bhutani,"So, you currently a resident PhD student at FAIR, which is Facebook, AI Research for the listeners, Paris, and you have a background in math and machine learning. So could you tell us how you got started in machine learning and what caught your interest in the field?"
2:35,Pierre Stock,"Yeah, so basically, I would say a very critical path to my master's degrees and it is a French class coupled to us and an English changing in school. So basically, I have a mathematical and an engineering background. And I think we're pretty good into ML as Machine Learning is a desire to have a bus big wrong with like a fast paced field and also challenging problem and a potential impact on the society? And I always remember when I was young I wanted to build things. Like with the mechanicas I don't know if you know the name is"
3:14,Pierre Stock,the mechanics.
3:16,Pierre Stock,"Exactly. So you're like, you're like metal stripes and years and you want to connect them together."
3:21,Sanyam Bhutani,I think it's a metal logo. Lego if I may call it that. So metal version of the Lego blocks of sorts.
3:27,Pierre Stock,"Yeah, it was not yet. It's gonna first I love contracts and games. And whenever we come back from vacations, I built whatever thing I think I saw, like a, like a region inventor. Well, that's a lot. So I think I do the same reason I build things and I get to play with them. So it's kind of nice."
3:45,Sanyam Bhutani,"Okay, and I'm also curious like, so you followed the quote unquote, traditional path, which is like a basketball followed by masters followed by immediate, a PhD degree. So what made you pick the research part to the industry?"
3:58,Pierre Stock,"Yeah, so would say it's fair you get to do both research as any academic club. But also you can work with production teams, for example, to scale up your porch or to incorporate their constraints into your research. So this number aspect is very exciting for me. Again, something very unique I would say on so just to say that research and industry aren't mutually exclusive, and modern and I think like research you are judged by the work you publish by ups and not say by your prayer education, so it's both positive and also very challenging."
4:40,Sanyam Bhutani,I think it's also because you're you're looking at FAIR. So sometimes like there boundaries must be blurred?
4:47,Pierre Stock,"realize can kind of blurred the, what I really like is that you're really allowed to choose. And depending on your interests and wether prediction teams have the same interest as you given point of time. You can work with them. And you can also work on like more long term. Long term research is totally up to you. Interesting."
5:07,Sanyam Bhutani,"So I'm also curious, could you tell us more about the FAIR lab at Paris? Most people think that the quote unquote, AI Scene is in the USA or the Canada area. Could you also give us an inside scoop on how are things in Paris and the European media for the AC?"
5:22,Pierre Stock,"Yeah, so it's true that the US isn't the one, one of the centers of the AI along with canada can add also. But I would say that first in Paris fair is one of the biggest labs on liberation was one of the biggest labs in fair. I would also say that the setup when your PhD at Paris is quite interesting and quite special. So you get to partner up with an academic club. Okay, and then you PhD with both fair and the academic club. I have one I have two supervisors actually three, but one"
5:59,Pierre Stock,me in academic world and two at FAIR
6:01,Sanyam Bhutani,"Okay, so both you have multiple advisors for your current with this collaboration"
6:07,Pierre Stock,"with with financial planning is very interesting and very key for both actually because you don't get to partner with the best researchers while they stay since they're in their academic clubs. So and AI ecosystem in Paris is kind of quickly densifying. So you have lots of startups being created. And also, almost every major companies recently opened some labs. So your google google brain, which people such a garnishment you have mine with me knows who's coming back to Paris, never. So you were always in hospice. So it's pretty exciting times when you're doing various Actually, I would say,"
6:44,Sanyam Bhutani,"interesting indeed. So I'm also curious, could you tell us more about what does la a day in your life look like? So how does it day in the life of a PhD student at fear look like?"
6:55,Pierre Stock,"So basically, the I usually wake up in the morning and Check my logs. So basically check out the experiments I went in the nights went on."
7:05,Sanyam Bhutani,So you get the models running overnight and check output in morning
7:09,Pierre Stock,does that because otherwise I just keep looking at my logs all day long. Yeah. I think so. Come on fellas in the researchers were just
7:19,Sanyam Bhutani,"very interesting about watching the loss goes go down and stuff like that. So for sure, yeah."
7:25,Pierre Stock,"And if you are waiting for the next book to get better and not doing anything, I think one of one thing which is very was very productive for me is to run the experiments at night. And then has to find that the morning and then a lunch or the experiments depending on the outcome, and then what I want to I want to do I spend most of my day like dinner. Sometimes doing also a theoretical walk was like a paper open equations. I would say I don't read as many papers as I should do. So I have to walk on, but it's crucial to keep on the to be the fast pace of the field. But I have to admit I don't do that. Enough. And also I discuss with my colleagues that we take benefits. So it's a nice look nice, nice break. But also you can talk about research by paying by lunch. And also, as we tell, but I think everyone does. That's"
8:30,Sanyam Bhutani,"a common question that I want to ask you that is also common in the community is that how's the How does the research pipeline work? So how do you approach a new problem? And what are you going to stay when, for example, you think you've often experiment and what questions do you ask while when you about to start on a problem?"
8:50,Pierre Stock,"So it's a very key How do you do research? Very last questions, I would say by messaging to things that may or may not fella told me, which are very, very interesting. I think the first thing you have to be curious about the program you're considering because curiosity will be one of the main drivers for your discoveries essentially, you're not curious about what the program is not worth investigating. It is for you. It's a gun you have to really like the projects you are working on. So it should be of yours. But if you don't like the project you're working on way less chance of being successful because you won't put in as much effort as you I like passion for basic projects."
9:32,Sanyam Bhutani,And one machine learning nothing works until it does. So you have to have the patience of
9:39,Pierre Stock,"once those two conditions are basically met. So once you are kind of obsessed with some problem, then you can start the basic year, which is the research itself and I think the most important thing is to be able to prototype very quickly. I personally use by Dutch so and incorporate here but I think it's also Really you should these are a library you are the most used to uncomfort comfortable with. And also write code as key and modular as possible. And it's not always the case. But I think you progress when the projects like when you accumulate many projects I wanted my first project was terrible in terms of maintaining code. So you refine your mistakes physically as everyone and the second thing would be to prioritize or prioritize, I don't know the exact English term but basically, you got to balance what time and effort it will take you to implement and say some feature you want to test and the potential a bed and they stated impact you without look. And the third thing is to follow your gut feeling. I I often I mean, you other when, since you work like a 20 year like a lot of time in your project, you have a feeling of what's going to work or not and sometimes Fear is wrong, you have to learn to listen to music in maybe you will find something interesting on you, oh, at least maybe you have some things at work, or that does, which which doesn't. But I think following your gut feeling is, is a very nice thing you have to rely on, especially when your students are because you have a feel of what's going to walk on it. And you should mix that guessing with the advice from your advisor. And very often, it's the choices even musically"
