Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"", a podcast for data science enthusiast where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:46  
Welcome to another episode of the ""Chai Time Data Science"" show. In this episode, I interviewed Tim Dettmers, a PhD student at the University of Washington who's working on the representation learning a neuro-inspired and hardware optimized deep learning. Tim has a background in computer science along with software engineering experience. In this interview, we talk about deep learning research. What a deep learning research pipeline looks like. We also discuss about Tim's recent publication on sparse learning, sparse networks from scratch. Faster training without losing performance is the title of the preprint. We also discussed deep learning hardware, Kaggle, and Tim shares many great pieces of advice about getting a break into deep learning research. I really enjoyed doing this interview with Tim, Tim has been kind enough to say many great advice is about deep learning and deep learning research. Please enjoy the show.

Sanyam Bhutani  1:55  
Hello, everyone. Welcome to today's episode. I am talking to Tim Dettmers today. Tim, thank you so much for taking the time to do this."
2:02,Tim Dettmers,"Yeah, thank you for having me."
2:04,Sanyam Bhutani,So you're currently a PhD student at the University of Washington and you have a background in computer science. Could you tell us what made you pick deep learning as a career path and how you got started in deep learning?
2:17,Tim Dettmers,"Yeah. So I got started by doing Coursera classes. I was doing Andrew Ng's machine learning class and then Jeff sent in deep learning class. And that got me really interested into deep learning and, you know, picking deep learning as a career path, it's a bit different question. So, I like to pursue a strategy of exploring my interests, like in a depth first session, fashion, and so from;"
2:58,Sanyam Bhutani,Breath first search for you.
2:59,Tim Dettmers,Pardon?
3:00,Sanyam Bhutani,It's like the depth first search was the breath first search for you.
3:04,Tim Dettmers,"Yeah, yeah. I mean, some people they like to explore different kind of areas to get a feeling what is interesting to them and then recently"
3:12,Sanyam Bhutani,realized was is basically
3:13,Tim Dettmers,"Yes, yes. And I'm more specializing and my background was actually a bit bit weird, I would say. So I started out in philosophy, I was really interested in philosophy. At some point, I got frustrated with that I moved on to psychology. Then I moved on to statistics, the neuroscience, the machine learning and then deep learning. And when I came to deep learning and was like, I felt like all these other areas. There were like, all combined sort of deep learning. And, yeah, so you have machine learning, learning from data to learning about features. That's that's the core part of deep learning. You have statistics and there's also a core part of deep learning and very interested in neuroscience and neuroscience, deep learning the descent. Media, they like to make it close. It's not that close. But I like to take inspiration from neuroscience. And that makes it very interesting to me."
4:14,Tim Dettmers,"Also, psychology is more like"
4:19,Tim Dettmers,"the first research neural networks was really motivated from psychology, understanding the cognition of humans and how was it represented? And there were like two views like one logical view more one distributed representation. connectionism. And so, yeah, really, the concept of deep learning is also well rooted in psychology. And yeah, so yeah, I'm philosophy helps, I think in any field, really. And so if you combine all of that, then that sort of makes deep learning and yeah, I don't know when I found deep learning and boss really exciting. And I felt like yeah, I want to To do this for a very long time. And so yeah, at some point"
5:07,Tim Dettmers,"yeah, I just stuck with keep learning. Gotcha."
5:10,Sanyam Bhutani,"And could you tell us like, what made you pick the research part? So currently use you enroll as a PhD students? Oh,"
5:17,Tim Dettmers,"yes. So I have had some experience in industry. I was working as a software engineer when I discovered deep learning. And at that time, I was also bit frustrated with being a software engineer. Because it wasn't so challenging anymore. So one thing that is important for me is the concept of exhausting my potential. And you can exhaust your pen potential in many areas. But in terms of work, it means to me that I need to do something that I'm good at. I need to to be able to improve my self constantly. Yes. And the main goal is really to, can you reach a barrier where you say, this is too difficult, and I cannot improve anymore? And yes, a software engineer, I didn't really feel that I was limited but not because of my ability more about yet the problems at some point they've come but repetitive."
6:30,Tim Dettmers,"And so, I mean,"
6:33,Sanyam Bhutani,the core of it is sometimes repetative.
6:37,Tim Dettmers,"Yes, yes. Me it depends always like on the job. This is this some soft engineering jobs where you can get very much in details. I mean, I could imagine if you're doing work on like, very low level stuff at Google, there's so much things to optimize so much things to know about and improve that that's probably interesting. But yeah, for me, I wanted to change. And so what I did is accumulated enough money to afford a bachelor. And then I did my bachelor studies and on the side sort of deep learning research. I couldn't find an advisor at that time. So I did deep learning research on my own. But I quickly felt that I really was enjoying this and just wanted to do that later and made more experiences in industry at Microsoft Research, which is a bit more research environment, but I could feel that the thinking the ideas are constrained by applications. So if you look at Microsoft Research, then the core part is also is what you working on. Is it useful for Microsoft, okay, and you can feel that and so Currently, in academia as a PhD student, I have much more freedom. And I'm really enjoying that. And currently I'm really seeing myself in academia and not an industry. It's it's just a thing about having the freedom to work on ideas that you like to work on and also to challenge yourself."
8:19,Sanyam Bhutani,"So, I'm curious, like, could you tell us what does a deep in the life of a researcher mean? Maybe your life look like? What problems are you currently working on?"
8:30,Tim Dettmers,"Yeah, I mean, I think I'm the life everyday life of a researcher differs quite a bit between researchers, because it's very depend on research environments, very dependent on the research project. And also very dependent on the face in which you're in in the research project. But generally, I'm I'm an early bird, I go early to work. I do my best work in the morning. And so most of the work is programming. prototypes, doing experiments, reading papers, writing drafts. And I like to do these activities in the morning and afternoon I usually have discussing discussions with my advisor with colleagues meetings. Yeah. And then then there are some, especially in the first and second year of your PhD, there will be homework, that will be classwork. And yeah, I tried to push that to the afternoon, and emails and administrative stuff. Yeah, that's sort of my routine."
9:38,Sanyam Bhutani,"Okay, Cory. And I'm curious, like, how does your research pipeline look like? And could you tell us like, how do you approach a new problem? So for example, when you think of a problem, where does the inspiration came from and what questions do you ask?"
9:51,Tim Dettmers,"Yeah, yeah, I think that's a very good question."
9:55,Tim Dettmers,"And this very difficult problem. I don't think I have like the perfect How to do research. But there are certain steps which are important to think about. And I think the first step really is to think about what kind of problems are you interested in intrinsically, so you can work on problems, but in research, you almost always will hit roadblocks. It will get difficult things will fail. And you need to be able to keep up the motivation. You need to be able to keep working on the problem. And if you're not really, really interested in something, and that will be a problem. Yeah, you need to stay motivated. And so the first foot or four ideas is really, you need to ask yourself is this kind of idea interesting enough to me to keep working on it? And I think that's, that's really the first thing that you should think about. The next next thing is really, about what kind of project you work on. The idea of a project and just sitting down and thinking about ideas is often very difficult. I mean, creative process is more dynamic. It's more like you're working on a project and suddenly you get an idea for another project by you, I don't know attend to talk or you just have some some thoughts in there."
11:27,Sanyam Bhutani,Maybe go and get an idea sometimes.
11:30,Tim Dettmers,"Yes, yes. And so, also when you're reading stuff, maybe you're still working on a project but something pops in your head and then then write it down. So it's more like when you finish your project, and you should, the bestest, the best option is to have already like some ideas that are interesting to you mean if you really sit down and think about ideas and Then it's like important to keep in mind that the creative process sort of killed by structure. You need some relaxation. It's like you cannot sit down, don't think really hard and having eureka moment, it's more like you need. And that is also what psychology research says you need the expertise, you need to read blogs. But once you've done that, and you thought hard, you need to take a break, relax, your brain does all these things unconsciously in the back of your mind. Yeah. And at some point, you make these associations, and suddenly you have no idea. And so yet, I mean, I think it's important to not to be too hard on yourself, how to get these ideas."
12:54,Sanyam Bhutani,"Not creative, but it does involve a lot of creative thinking all those who many people do miss out on that. But you need to be creative and you're working on a new problem."
13:03,Unknown Speaker,"Yes, yes."
13:05,Tim Dettmers,"Yeah, actually, I'm currently writing also a blog post about creativity in academia. Yeah. It's it's, I don't know, it's it's a difficult thing to think about difficult thing to talk about. I think often people are beating themselves up for not being creative. Yeah, and I don't know. If that is true, I think everybody can create it in their own way. I think it's also finding sort of amnesia where you excel. And for me, I take a lot of ideas from neuroscience, because that just interests me intrinsically. I just like to do it. And then it's easy for me to bridge ideas from neuroscience to deep learning. And for other people that might be different areas, different interests, and yeah, there shouldn't be too much false. Yeah, but Yeah, monda flipped maybe in my blog post. Yeah. But yet if you move on on the research pipeline, so once you've got ideas, it's important to evaluate those ideas which I which ideas are good, which ideas are bad for them? Yes, yes. Um, I mean, one thing if you do a reality check is I like to separate it two things. One is, which is actually very important, but not many people think about it. Is the question Can this project fail? Can this project fail fast? When you get an idea, the most time that you can waste on is an idea that doesn't work. And or rather than idea which is unclear how you can show that it doesn't work. So idea that doesn't work but you cannot show it and then you can work on this it."
14:58,Sanyam Bhutani,"For example, in machine learning Nothing works until it does. So like how do you Yes? know that this experiment? Yes has the potential or maybe I'm like just pushing too hard."
15:09,Tim Dettmers,"Yes. So when you sell the idea face, you can think about the simplest experiment which can refute the idea. And often it's very simple. Often you can say, Okay, if this doesn't work on enlist, then it will not work on imagenet it will not work on safer, then the idea is sort of doomed. People say everything works on enlist. And that's kind of true. I mean, there's a degree how well it works. But, and you want to be competitive with other methods. But once you went through illness, you want to move on to a more difficult task. So it's more like an iterative step, make it more just more difficult over time. You can test it over time. But when you think an idea, it should already be very clear how you can refute the idea Correct. So if if your ideas to General, and you cannot have a test like this, then it's probably not a good idea to be testable. Yeah. Okay. And another important thing to do this reality check is really this idea impactful. So if everything works out, so let's say, all the experiments show perfect results, wouldn't people care? Would it move research forward? And the best way to really shake that? My opinion is to be short, rough, write up a few idea, write an abstract, write an introduction, write an abstract with like imaginative results with like, imagine up results, what could be realistic, and think about how you could write it. And once you've done that, I think you're from what you are much. It's much easier to evaluate this historically. Significant are these results with this kind of motivation are the interesting move that doesn't move research forward. And so once you have, like, managed to do this, and it sort of looks promising, then you can add, let me political, more details about the method, then send it to a colleague. And a colleague often can quickly say,"
17:26,Tim Dettmers,"if I look at this, this this detail, it doesn't make sense to me."
17:30,Sanyam Bhutani,"Or,"
17:32,Tim Dettmers,"look, there's this problem, how are you going to solve this? I think you overlooked this. And"
17:39,Tim Dettmers,"that way you can quickly like,"
17:43,Tim Dettmers,"make your idea robust. And so before you get started in the project, you already know like kind of, and this is maybe a bit risky, but it's impactful, and I can show that it doesn't work. So"
17:55,Sanyam Bhutani,you have expected result in your head. After
17:58,Tim Dettmers,"Yeah, it's all about I know if it, I can quickly make it fail if and if it doesn't fail. I know the next step how I can make it fail and if it doesn't fail, then I can do the next step and then I will have a very useful research results. And I can I have this motivation and I have this story. And I can tell an interesting story where people say, hey, that's that's useful, I think that will be useful for future research. And so, you know, the sort of outcome but research is always like noisy and and a mess. And so, you have these milestones in between where you can say okay, I shake up a check this this problem and I know Okay, now I can move forward, it has some promise this idea and yeah, so that is, I already talked basically about the next steps is just experimentation. And you have in mind already, like some experiments be can make your project fail, because you're just"
19:02,Sanyam Bhutani,going to have those projects. Experimenting?
19:07,Tim Dettmers,"Yeah, yeah. I mean, if you if you have an idea how to make your project fail, usually also have the experiments how to do that. And usually you need to adjust things a little bit here and there. It's not all set into stone. I think it's a bit too complicated for that. But you get an idea, you're getting a rough idea. And as you do the experimentation, you can see all maybe there was not the right way I get some data, but it's unclear if this is good or not. Let's try something else. Sometimes the senses are just indicated to try something more difficult, difficult, more difficult task to get more precise data on how well your idea performs. And as"
19:49,Sanyam Bhutani,"you get an intuition, like after feeling so many experiments is hard to get an intuition that will get this maybe isn't delivering on the results. For example. Yes."
20:02,Tim Dettmers,"I mean, it's always difficult. I"
20:06,Tim Dettmers,"mean, when something fails, you do not abandon the entire project, usually, usually you say, Okay, what I thought about this method doesn't work, but change it a little bit, then you changes a little bit. Try it again, I probably failed again. And I mean, you can go on and on with us forever. And it's difficult to say when is it enough when you say, Okay, I should continue with this. But otherwise, I might miss a very important idea very important research contribution. Or maybe you say to yourself, I think this this, I have enough evidence that it sort of doesn't work. I think it doesn't matter what kind of method how I changed my method, it will not work this idea. And so yes, it's it's difficult to make a hard decision there. You own, you can always miss out. You can say, Oh, these methods probably I don't have a promise. And then a couple of weeks later, you see somebody published results with a very similar method. And that can happen. But yeah, it's just difficult to get it right. Yes, yes. And, I mean, that's also what I like it's just challenge you can learn with every project, adjust a little bit and try to improve. And yeah, that's, that's what I enjoy. And you Yeah, so that is like, if you have the idea, if you have the results, the next step is really bad writing it up. And you you if you write up like already, like an abstract introduction, that's sort of you have already a little bit of material and it's not too difficult to fill in the rest. Usually what you want to do is you work yourself From the results, through the Methods section fed through the introduction, and mbn, the abstract, and so you need to probably rework everything that you've written. I think what many, especially young researchers struggle with is writing the first draft. And this should be done really quickly, it should be really dirty and rough. And it can have mistakes and misunderstandings and things are not clear. The important thing is just to get it down on paper, okay. And if you write blog posts, it can be good training to get in this mindset of just writing down the stuff that you have. Bring it on paper, and once you have that the rewriting begins and the rewriting is just rewriting, rewriting and rewriting. So you take this dirty draft, rewrite and make a bit better rewrite and make a bit better. making it better. And at some point, it has enough quality where you say, Okay, now I can send it to someone. So you send it to someone, they give you feedback, then you rewrite it again, let me send it to people, you get feedback, you rewrite it again, you repeat the cycle, many times until you then say, now that looks good. I think it's like ready for publication. And I think it's ready there. We can submit it to somewhere, okay. Usually, it's a bit different. Usually people have a deadline in mind. They say, oh, in the iclear in September, let's submit something. And then they work on something and then time runs short and what people usually somewhere they need to cut the time they need to eat to save the time, and usually they spent not enough time on rewriting the draft. And what that does to your work is it's less clear. This is really bad and Often, which is also important, the story, the impact of your research ideas, not very clear. And so you might have good results, but people are not really understanding it and people think, okay, what's, what's the deal about it? You have good results. What does it mean in future? And it's not clear for people. Yeah. How your work fits in. So yeah, I don't like the idea of deadlines, but it's like a necessary evil, I guess."
24:31,Sanyam Bhutani,Yeah. Yeah. Yeah. I think it is more important to like have a
24:36,Sanyam Bhutani,crystal clear exclamation.
24:40,Tim Dettmers,"Yes. I mean, I like to, I like my research to be useful. And if you did, already, the experimentation found the ideas and so forth. And so once you have the results, and they're good, then then you've done already the hardest work The most risky work the work where you can fail the most. In rewriting your paper, you cannot really fail, you can only fail to do it. Not enough, you're not invest too much time. So it's a very simple process"
25:19,Tim Dettmers,which just takes a lot of effort. And
25:22,Tim Dettmers,"you need to get a lot of feedback, but it's not so complicated. And it's safe. You you nobody can take away the results sort of someone can give you bad feedback, and that puts your paper in a bad light, but you can work around that and try to frame your work differently. And yeah, I think it's just researchers. They sell themselves short by not doing that enough. Yeah, I like a paper that is easy to read. Clear and technical story."
25:59,Sanyam Bhutani,Okay. A new task on the interview series He also mentioned like about this for writing blog posts that you think of an idea of keep distilling it until it becomes clear and then you send it for feedback.
