Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"", a podcast for data science enthusiasts, where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:45  
Hello, and welcome to another episode of the ""Chai Time Data Science"" show. In this episode, I'm honored to be interviewing Kaggle legend, double Kaggle Grand Master and former number one on the competition still, Gilberto Titericz, also known as his username Giba on Kaggle. We talk all about Giba's journey into the field of data science broadly speaking, and also on Kaggle. Giba shares many amazing advises about Kaggle and also connect the dots for us of how those connect to the real world of data science. There are many advices about Kaggle, about data science and how to get your first break into data science. Giba has a background of electrical engineering when he got started on Kaggle and he says a very honest and transparent view of his journey into data science as well as Kaggle, so I'm really excited to be sharing this. A quick note to the listeners. This interview will have manually checked and uploaded subtitles to YouTube. So if you're a non-native English speaker, please remember to enable those for a better experience, along with the blog post release, that will happen later. And if you're interested in that, you can find the links to the website again in the description of this podcast. For now, here's my interview with Kaggle legend and former number one, Giba. All about data science and Kaggle. Please enjoy the show.

Sanyam Bhutani  2:29  
Hi, everyone, I'm on the call with the Kaggle legend, Grand Master, Giba. Grand Master Giba, thank you so much for taking the time and joining me on the team data science podcast."
2:41,Gilberto Titericz,"Thank you. Thank you Sanyam. It's a, an honor to be here today and talk with you and everybody watching and listening this video. Thank you really appreciate it."
2:52,Sanyam Bhutani,"It's really an honor to have you on the show. You're currently in the top four rankings of the competition's leaderboard. Could you tell us about your Kaggle journey, what got you interested on competing in Kaggle? And your path to becoming the number one eventually on the leaderboard?"
3:09,Gilberto Titericz,"Yeah, it's a long story. But sure. Actually, I was always in my life involved with, with algorithms and coding, but my graduation is in electronics engineering. Right. And I work for around 10 years, no more than that. Look, I work, I worked for 15 years as an engineer, well before that transition to the data science. Right. And but during that time, as an engineer, I was involved with coding and our teams, even my, my master was in the field related to optimization algorithms. I studied wireless communication and turbo coding, actually, this is the name, the correct name is kind of averaging two correct beats transmitted via wireless communication. Right. So I was always involved with, with some kind of algorithms during my entire life."
4:26,Sanyam Bhutani,"I was reading online, you were electrical circuit noob, you had created your first circuit board at the age of 10. I also saw a video of your segway boot testing that you made yourself."
4:38,Gilberto Titericz,"Uh huh. Yeah, that's true. I used to build my circuit boards by myself when I was a kid. "
4:46,Sanyam Bhutani,Okay. 
4:47,Gilberto Titericz,"And then yeah, I do that, a Segway, also around six or eight years ago, while using microcontrollers. Yeah, it was very cool."
5:00,Sanyam Bhutani,And the coding and even the like circuitry portion of the project. Everything was done by you.
5:07,Gilberto Titericz,"Yeah, yeah, actually I do the circuit board using soldering iron. Iron you know, about melting iron, right. Or transistors. I use XML, microcontroller. I coded the streamer of the microcontroller also. It was pretty cool. I like that. But actually the most experiments in electronics in my life I made airplanes, electric power planes. "
5:39,Sanyam Bhutani,"I have seen videos of that also on you channel, I think the POV cameras from the drones."
