Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science,"" a podcast for data science enthusiasts, where I interview practitioners and researchers and Kagglers about their journey, experience, and talk all things about data science.

Dmitry Larko  0:45  
Hello, and welcome to quarantine content with Chai: The CTDS dot show. In this episode I interview another legend from kaggle: Dmitry larko, Chief Data Scientist at H2O.ai. We talk a lot about Dmitry's journey and how his views on kaggle have evolved over the few years. He's been active on kaggle for the past six or seven years, and we discuss how his journey and his learnings and his takeaways from kaggle and his overview of the platform have evolved. Along with the tasks that he works on during the day outside of Kaggle, he also Kaggles during the day. We discuss his role at H2O.ai, note, we both are biased, we both work at H2O.ai but this podcast is just an independent conversation between the two of us. And we also discuss about H2O.ai's products and the challenges that Dimitry is undertaking at work. I believe this conversation has a lot of advises for kaggle. The biggest one for me is and the biggest one that I'd like to highlight is if you stay persistent, and if you keep learning even from the losses you set out to make a win. And it's an iterative process and you can keep learning on Kaggle. Another one is don't be scared to make the jump on kaggle it's always scary. But once you get involved in the process, not just of kaggle or even in data science broadly speaking, there's a lot of learning to be done with these two wise advices from Dmitry, his the complete conversation, please enjoy the show.

Dmitry Larko  2:34  
Hi, everyone. It's an honour for me to be talking to Dmitry Larko, the legend on from kaggle. Dmitry, thank you so much for joining me on the podcast."
2:44,Dmitry Larko,Thank you. Thank you for having me here. Actually. It's a pleasure.
2:48,Dmitry Larko,Really excited to be talking to you. I want to start by a silly question. If I may. I've met so many Dmitrys and all of them are great on kaggle is that a cheat code? Is that a secret to being great on kaggle
3:00,Dmitry Larko,"Well, I mean, if you want a serious answer on this question, I think the moment of my birthday and, like, around 1980s and 90 it was a quite popular name in Eastern Europe, Dmitrys. So there's a tonnes of so and, you know, there's a lot of Dmitrys basically been born at that moment. And a lot of babies been named Dmitry, basically. And, yeah, that's why, you know, you have a lot of population, and some of them actually being great on Kaggle. Well, right, just by pure chance. I don't think it's actually really good for me, right. Yeah. And but, you know, yeah, I know, it's like a silly question. But, uh, you know, I don't I mean, I think this question actually requires a serious answer, right? Because I don't think participant on kaggle requires you to have a specific, you know, like something that nobody else has, right like something some like a specific skill, basically. No, it's not. It's, it's It's mostly been, it's mostly for constant work, right? So if especially if you're given competition, that means you have to compete from the beginning to the end, as soon as you start competing, you end up competing only after the competition. And it's not like, you know, like, Hey, I made a submission, like two months before we can position and I'm done. No, I mean, obviously, somebody will, will build a better solution for you, if you ever like, you know, I bet the social compared to your solution. So we just have to be, you know, all of us constantly present, and try different ideas over and over again, right. So it's, yeah, it's, it's, I think, if you ask me to describe cago using a single word, this was going to be persistence, right? Just have to be persistent. You know, like, you know, just doing until the end. And I believe actually this can be true for a lot of it's actually can be a part of the formula of human success in any in any type of activity. I just like, you know, just do it until until you until you make a basic error. Right? That's, that's hot. That's that's really hard, but I don't have any other recipe on how to do that, right? Just Just Just do it."
5:13,Dmitry Larko,"Certainly we'll we'll talk more about that. But another thing I wanted to point out is Dmitry name, the name is synonymous to someone who's from Russia, and at least through the movie culture, we known that we know that Russians are great at math and programming. Do you also think that's, that's your, that's a benefit to you on target?"
5:34,Dmitry Larko,"Ah, I never was good at Math, you know, honestly. So it's, well, I, I do have my basically my major actually is an analysis of statistics and machine learning. So obviously, it's helped a lot. But again, it's been a while from, you know, like, I actually had a huge gap between my education and the time. I actually think To apply the knowledge or like Machine Learning on basically in Kaglge or like in real life uncomfortable in real life so"
6:10,Dmitry Larko,that means it's not necessary
6:13,Dmitry Larko,if I was to educate basically you still can learn especially right these days you have tonnes of resources available online so it's a
6:24,Dmitry Larko,"what was the question, I kind of lost my thought."
6:26,Sanyam Bhutani,do
6:29,Dmitry Larko,receive yes
6:31,Dmitry Larko,"yes yeah Russians may be but again I can speak for the whole nation yes we do have a lot of bright people I'm just thinking I'm not part of them actually. You know, just here we do have a strong education and math and physics right but to me Math was actually all this like you know, kind of arcane knowledge basically right. So starts actually I yeah, I feel Math but on a you know, in statistics, compared to like Math in general. But still, you know, I never thought of myself as a, as a really good in math person. It's more like, you know, I know how to use this knowledge I have and the tools I have no practical life scenarios I cannot like in on practice."
7:15,Dmitry Larko,"Got it. So you mentioned you had transitioned a little while after completing your studies, and I researched this a bit through your I think LinkedIn, I found out that you transitioned into a data science role in 2015. And you had won your first medal in kaggle, around 2013 or 2014. Why did you decide to transition into this field?"
7:37,Dmitry Larko,"So it's a it's a, it's a, it's a long story of being very humble, and a long story of being like, you know, it's basically a story of fear, right, because I actually was afraid to switch it. So it started actually, for me, it started in around 2012. So I learned about Kaggle in like November 2012 something about that, right. So I think And the 2012 from my dad actually who is actually good at Kaggle. So actually what he learnt about Kaggle way before me, I think he can pick like a year or two before I actually heard from him. So and I like the idea immediately right so because you have I mean that's it yeah it's it's it's exactly what I what I would like to do right but I was actually afraid to come in to compete immediately. So I spent basically six months, six months after I learned about the algo just trying to learn our because I had no idea about our before that right and refresh my knowledge in statistics and machine learning. And after six months, I finally decided to join still was extremely afraid of you know, join my head was shaking my head while I'm doing my first submission. And but you know what, in the next month, I learnt about machine learning, like 10 times more compared to the previous six months of preparing myself for Kaggle because, you know, Kaggle really motivates you to learn tonnes of stuff in a fraction of seconds, basically. Yeah. So in a very fast pace. And yeah, that's actually interesting insight, you know, so don't hesitate to to compete, just start to compete, especially if you really want to, for me, I mean, I mean, I actually was afraid to start competing on kaggle because it was like, either way. Yeah. But, you know, in your first competition, there is nothing to lose actually. [Yeah] just like, okay, you can compete. I mean, nobody knows you. Right? That's, that's fine. If you lose, you will learn tonnes of stuff. If you win while everybody else will, will, you know, we'll learn about you just visit, visit tonnes of things you can actually achieve right? Without almost nothing to lose. Right. And that actually, that was my motivation to start that first competition. And I and I started it. And to me, actually, my first competition was actually extremely successful. I end up in 10th place in it and then that was a the biggest competition: At the moment and the platform, it was like a 1.6 thousand people or participants actually it was a quiet huge. And I was in 10th place, right? And I never thought of myself as a data scientist or machine learning expert. Actually, before that moment, I was like, Oh my god, I can actually can do that. And I will obviously I got stuck to Kaggle immediately."
10:21,Dmitry Larko,What was the reason of you getting addicted to it? I think addiction was the right word.
10:26,Dmitry Larko,"Yeah, addiction was was exactly the right word. I yes. And no, I still kind of like to believe I was actually you know, just like doing this stuff. Not just like reading. But maybe it was a different a big part of the question to get, you know, immediately stuck to the Kaggle. Because I know like, for example, for Marios who is very well known on Kaggle, as Kazanova basically, he actually lost his competition. That's the that's the very same condition. I was in 10th place. He was like on 100 something. So and but for him, it actually was See, that's something that motivates him to continue actually, right? And, honestly, you know, because kaggle is more like a Marathon, right? You have to spend several months competing competition. It does require a lot of motivation. So it's very important to be in the right psychological state basic, you're right. And for example, for myself, you know, back in the days of trying to put myself back in these shoes, and, you know, answer the question, what would happen if I won't be an authentic person this competition would continue actually competed on kaggle. But that's actually why very tough questions. But my second competition actually wasn't that wasn't that successful compared to the first one I was like, in a certain place, right. So and, yeah, back to back to my story. After my first competition, I reach out to you know, to some of our seniors, people in my company, asking them you know, what guys looks like I can do that. Right? Like, it seems like it I really can do something, maybe it's a good idea for me to transition from a data warehousing role I actually doing that now to the data science role, because it feels like a more interesting job to do, because I was already extremely bored is a data warehouse? You know, there is no actually, for me at that moment. The was in there weren't any any challenges left. So, you know, especially technical challenges, like I know, how to build system, you know, there was Alton's, obviously tonnes of different business creation that you're building a data warehouse system, but it's, that wasn't something that attracted me at the moment. So when I decided to switch the data science role, because you know, I had a feeling that there is a tonnes of data and we know how to store data already, but we have no idea how to extract insights from the data and the, the, the expertise how to, you know, tell the story about what is your data, how to build models is the data going to be more and more important? Especially, you know, like, the more data would have basically so to remind It was a 2012 so Hadoop actually was like all around the place like everybody talks about Hadoop and I had no idea what Hadoop is actually so I actually fought you know deployment to in order to be a data scientist you have to work with big data which is actually not true in most of the cases you don't have to I mean most of the data sets you will face in real life they're quite small especially on the on a modern hardware they really small like you know, you can fit them in the ram basically right yeah. What what big data talking about so but my seniors right they listen carefully to my story like I say, Okay, yeah, competition you know what I mean? It's so basically they tell me, you know, get several competition in the first place and then circle back to them. Okay. All right. It was a kind of, you know, not answer I expect to get but that sounds that I get. So and I spent the next year basically competing on Kaggle Plus during my like, doing my job during the day so like, you know, I was a data warehouse architect during the day and I calculated you know, yeah. It was extremely tough periods of my life because I sleep most of the time I sleep like six to five hours basically. So, yeah, so it's like it's a it's a it was a two job basically working two jobs at the same time, right? I have an eight hours, my standard job and after a gig came home, I spend another six to seven hours just you know, building something on Kaggle and like pipelines, whatever. Basically, yes. And especially because most of the computations was with tabular data computations, you have to spend tonnes of time basically designing new features."
14:52,Dmitry Larko,"After the year, basically I found myself in a 20 assumption position in a national Kaggle leaderboard like internationally, you know, like a main user ranking basically. And plus I was I had cago master badge, there was no grand prize to better performance. Yes, I'm just, you know, just to emphasise master was the toughest one basically. Right. And I reached out to my company to my seniors again, and it was like, You Like who? And you see, I think it's a it's a, what helped me actually that's the Kaggle became more and more recognisable platform actually, people heard about the cargo and as soon as I mentioned, you know, I'm like, I'm 20 something out of 100,000 data scientists computer on kaggle is like, oh my god. Yeah, you just like yeah, sure, sure. Yeah. Like, yeah, we just like, immediately promoted the data science position. I was like, Huh, okay. Because, you know, I never was actually sure I'm, at that moment of time. I wasn't, I was never, I wasn't sure I am actually worth something as a data scientist. I was I'm still a quite humble person, actually. At least I tend to think of myself as a Been a humble person, but most of the time actually it is true. So I do need some, you know, some more self self self awareness basically as being an expert because you know, because I don't see myself as an expert I see a lot of areas I have no idea what to do about and I got a lot of areas I can learn more about. So that's how my data science career started. Basically, I was actually I was still was able to continue on kaggle and at the same time, I basically audit different data science project and my company share my expertise, you know, train data scientist, things like that, basically. And after that, I decided to at some moment of time, I think it was like a four years ago, I decided to change the company basically. And I met Sri I met other people at h2o.AI and yes, these guys actually respect basically, They-H2O respect kaggle actually and respected achievements on kaggle. And I was actually the first Grandmaster to be hired by H2O.ai and Sri actually immediately said like, You know what? I mean, I know you're a Kaggle Grandmaster, right and that means you do care about kaggle a lot. And I do not expect you to stop Kaggling because it wouldn't be possible right? I can say you like Hey Dmitry, now you actually work for me stop doing calculus, you're at your data that you do in their working hours because you're going to do to do it eventually. Right? You're still going to continue that because that's, that's something that motivates you and drives you. So why don't you just do it officially so you can actually do it you know, during your working hours and even even more you can use extra hardware to become cuddles like and for me, it was a immediately. Like it's basically at that moment, I decided I will join a H2O.ai. So it sounds. Yeah, yes. It was like yeah Shall I should work it should work here. And it's a matter of time I work for h2o and yeah, still can be from Kaggle. You bet. That's it. Yeah, go ahead."
18:14,Dmitry Larko,I was just gonna point out that you still still very active to this day.
18:19,Dmitry Larko,"Yeah, so I, I wouldn't say I'm on the same on the same level, right. So I actually kind of feel myself I'm slightly moving from Kaggle at least, you know, at least the amount of time I spend on kaggle competitions remains low compared to the previous involvement. Well, it's still Yeah, it's still fun. It's still very fun. And there is a lot of things you can learn on kaggle"
18:46,Dmitry Larko,tonnes of things you can
18:48,Dmitry Larko,"go ahead, How have your views and your overview of Kaggle evolved this yearsmas you have competed throughout these years."
18:57,Dmitry Larko,"So Kaggle definitely became a more Are recognisable and respected platform people these days. I mean, thanks to company like h2o thanks to Kaggle itself right thanks to the community, people really start to you know, recognise the Kaggle achievement as something basically which you know, is something basic or something good for something that defines you as a data scientist as of kaggle, in general basically I don't think in the core basically of kaggle remains the same right, there is nothing changed, like, you know, from, let's say, from a gourd view perspective, it's still the same platform is still the same idea. Details obviously changed a lot changes changed a lot and you have a new type of computations, which is actually great, but I wasn't able to participate by like, you know, there is a recent competition by Francois chalet who's basically you know, yeah, that's, that's that's like that's a great competition actually. Right. It's, it's, it's completely different compared to anything else like it says, It's That's, that's something interesting actually. I'm actually always there is a some rumours, basically. And some news about Kaggle can be a platform for AI games, right? So you can actually train your small like a gaming bots and Kaggle and you know, compete with them, which is even better, right? So that's something that I'd never done before. And that's maybe actually a good opportunity to learn, reinforcement learning. And actually, my dear, and I spoke to Anthony Actually, he mentioned him, he mentioned that they were going to have some reinforcement learning competitions, as well. Maybe it is a combination of VA board games or something like that. But yeah, I still see this platform is pretty much the same platform. It was like seven years ago. So yeah, seven years ago, basically, the time I joined is still, you know, extremely open, very competitive environment. But it's it's still I mean, that's something actually what Still, you know, surprised me a lot. It is a competitive platform, right people actually compete into each other. And at the same time, they share a lot of insights about the data, you know, like, I mean, sometimes I'm not even sure I would be able to, you know, to be that effective in this competition without somebody basically sharing the insights because I just, you know, I just use the ideas, combine these minds, and that's basically how we compete these days, you know, you're always just looking to other people's solutions, and just make them better is your is your Yes, and that's it. But it's, it's surprisingly, you know, sometimes you just like you read some, some other people. No, because, like, Is he really doing that? Just basically Sure. That's, that's, that's also because I never thought about that. Like, because you I mean, for you and for yourself, you see that immediate as a competitive advantage, right. Like, you know, I would, I mean, would I say that if I, you know, like, learn about that, and because, you know, for some people that's something obvious right. Like, you I always do that, like, you know, like that. It's nothing. It's not like a secret, magical secret knowledge. But for you it actually can be right. Because it's like, oh my god, yeah, I never thought about that, like, wow. Now I knew that. So that's, that's, that's something that's really, really make cago a unique platform, you know, and really like a platform you can use to learn something like"
22:25,Dmitry Larko,on databases.
22:26,Dmitry Larko,"And if I may say so even though it's gamified sharing is gamified people do enjoy sharing it and as they call it, it's really the home of data science. Really smart people are always sharing their ideas. And it's also a healthy competition, even though it's very competitive, but I would say it's a highly competitive platform."
22:45,Dmitry Larko,"Yes,"
22:46,Dmitry Larko,"yes. I mean,"
22:48,Dmitry Larko,"you know, I mean, obviously, there's some critique on Kaggle being a competitive platform because, yes, and we have to admit that that Kaggle solutions they are not really practical and more of the cases, and that's fine, right? Because it's a slightly different. Yes, there is some critique about the cargo being like, competitive platform. And because of that, that solution you have as a new solution, they're not being very, like real life applicable. And that's true, right? Because you just you just compete to the end and you're just trying to squeeze everything possible from the data. But still a tonnes of insights you found actually during this competition and while building your models can be helpful for for for for competition sponsored, decided decides you can actually you know, you can realise what's the theoretical border of information you can extract from the data from the data set, right? You still can actually it still, if you're a computer science person, sponsors still can be useful for you. You know, even if you know, like yeah, the final solution gonna be like a assemble 1000 models and there's gonna be No, it's never going to end up in the in the production, it's still a nice way to learn something about the data, like, for example, how, let's say if you have a sales, right, how to deal with a cold start, like you have a new product, you know, and your sales and you have no previous historical data to predict the next sales. Is there is anything possible to do in that case? Like, eh, well, potentially, yes, you can find the similar products using clustering. And just based on their historical performance, you can start already predicting something out of thin air basically, you can have at least something, you know, which is usually better than nothing. So and these small insights Actually, yeah, it's it's a it's a it's a very important insights for computation sport. And so unfortunately, in some cases, and that's might be a good I mean, there is a data driven there is another platform for computation called data driven I never actually participated. But from what I heard in these in the computations, you can actually build a final solution yourself, at least it was at the beginning of the of the platform. I mean, as soon as that was the very first competition they held on their platform was exactly like that you just not just win the competition, you also can have abilities to build the final pipeline or to help build a production pipeline. And that's actually quite important because yes, even if you just have basically a single file or several files as I've been in solutions, you have to have an expertise how what exactly is going to be useful for you and what's not. Right And that's, in order to do that you have to No, no not be quiet. Be quiet. Be quiet experienced in that right and that's not all companies actually have. Experience data scientists are quite rare these days. Another"
25:56,Dmitry Larko,"practical aspect that many people don't realise comes out of Kaggle is: The test of cutting edge research machine learning engineers are really drawn to cutting edge research. And if people really work, you'll find it in a solution most probably."
26:08,Dmitry Larko,"Yes, yes, that's that we have a story about XGBoost, right being right next to kaggle actually, because the author of vegetables he promoted on kaggle. And it was one of the best gradient boosting libraries at that time. So yeah, obviously, people immediately starts to use an app like, you know, it was a no brainer, basically, after the Higgs competition, Higgs boson competition, basically, then it was one of the Winning Solutions. And it was very fast compared to Yeah, actually, at that point of time, I think I still use RGB, like he wishes was not that fast at all. And yeah, after that configuration, I immediately switch to Python and start using an extra boost. And then yeah, like competitions. So yeah, and I think the same happened to several hours. ideas, right, like light GBM, pretty much for some kid boost those thoughts, using Go to to promote themselves. Rapid ci from Nvidia they do exactly the same approach we just try because it's Yeah, I think it's still the best way to you know, to learn how you're packaging, I mean, how your product is behave right basically on a more or less real life scenario, because you have a data set, you have a tonnes of people who try and different things is your product is your package, right? And they'll find all mistakes you missed. And they found any algo let's say like, problem is algorithms if you have any, any of them, right. So it's, yeah, it's definitely a good platform to let's say, if you're a researcher of a company who deals so Machine Learning Library kaggle is a good platform to test it and if you obviously, one of the kaggle participant can be competition participants, you can learn about new package like yeah, from the URL and try it immediately. Right, not on your data, but more or less, you know, secure environment on some of our people data without actually you know, risking your your production pipeline. For example."
28:00,Dmitry Larko,"That's a great point as well. Now coming to your teamup strategy, I've I went through your carrier profile and realised your 60% of the competitions are just you as a solo team. And you have also won three solo gold medals. I hope the audience understands how difficult that is. How do you approach the challenges by yourself versus in a team? And do you see any parallels from there of how you team up with the data science team at work? Or when you just the single data science scientists working on an idea?"
28:33,Dmitry Larko,"So yeah, actually, please follow one of these models actually won because I had a bet with my friend. And you know, we had a basically like a one day we had a chat and he's like, you know, what these days is it is impossible to win a solid gold basically, he was like, it's plainly impossible. It's like, no, it's doable. It's hard, but it's doable. And he said like I bet like, I bet like 10 bottle of bottles of wine actually, you won't be able to do that. Like okay. Let's try it. So I want them but also why not just like salgo and yeah, it was a pleasant surprise yeah because you know by the end of the day in some configuration section was true. Especially for the first places you can just mean by a pew pew pew billions of light basically right pure pure chance because mostly in some way I won't say much about the all computations but in some computations, but it's definitely not a huge, statistically significant difference but in the first place, and even listen differently, the second and maybe even the 10th basic right, it's sometimes just like, you know, more or less pure noise, but still still, it was valuable information and was one of the solid walls but you're right by saying like most of my competitions, I participate Sala and that's actually already tells you a lot about my teaming up abilities. I don't know how to team up most of the time actually because most of the time I do my competition salon, but from my teammates, experience what they can say, for me, and that actually, that worked for me and my teammates, we start competing, maybe even, you know, like a solo, you know, independent of each other, at least for at the start of the competition, and why it's important because in bed case, you can first of all, you're kinda motivated to learn more about the data yourself, right? Because, you know, nobody's helps you to do that. Right? You're not relying on anyone else's, like, Yeah, I just have to look at the data, myself, and I have to build a pipeline myself. And I have to do everything myself as kind of helps you, you know, to, to frame the problem inside your head, right, like in the right way. The second even more important point. We try to with my dad, actually, we do a couple of competitions, then we immediately team up and share ideas. And they found within that case, our models become extremely biassed. Hmm. Because we share ideas we basically repeat ourselves right? Yeah, not try anything else."
30:59,Dmitry Larko,And
