Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"", a podcast for data science enthusiasts, where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:45  
Hello, and welcome to another episode of the time data science show. In this episode I interview Kaggle Grand Master and data scientist at h2o.ai, Rohan Rao. I feel there is a lot to cover here, so I might miss a few things about Rohan but I'll have his Wikipedia page, yes Wikipedia page, LinkedIn and Twitter link in the description in case you want to connect with him or follow him. Rohan is a Kaggle Grand Master in the competition tier, and a data scientist as I mentioned at h2o.ai. He has represented India not just in data science, but also in Sudoku and puzzles. He's a seven time and current national Sudoku champion, and the first Indian to be ranked in top 10 at the World Championship in 2012, where he secured the eighth position. Currently, his world rank is 17 and he's secured two podium finishes at Asian Sudoku championship. And he's a five time national puzzle champion with his current rank being 44th. Four time and current times natural Sudoku champion. In this interview will talk all about his journey into data science, into data and numbers. Rohan is a numbers guy. We talk all about his journey into the world of competitive sports, both on and off Kaggle. We also discuss one of my favorite things that I got to witness from him at the Kaggle talk that he had given, again linked in the description. On and off Kaggle, we talk about his on Kaggle versus off Kaggle journey. In his off Kaggle journey we discuss his data science journey and on Kaggle will discuss how his approach to Kaggle has changed over the years, how it's evolved, and his current thoughts on the platform and tips and advice is of course to newbies like myself. We also discuss his recent eighth gold medal on his profile and his second position finish on the ASHRAE great energy prediction 3- that's the title of the Kaggle competition solution. Bringing of course the eighth medal to his profile. I'd like to thank everyone for sending all of their questions via the AMA I've tried my best to include all of them. And again, a quick plug this interview, including all of the future ones will have proper data science term check subtitles for the non native English speaking audience. So if you're watching on YouTube, please enable the subtitles for a better experience. And if you have any other suggestions for how I can improve the interview, please do send them my way I'd be most happy to include it. Also, the blog post for this will be released soon so you can subscribe to my mailing list or you can check out the link of the blog where this will be posted. Again, this is a special interview release, that thanks to h20 will be released on h20.ai's YouTube channel. In case you want to check out all of the other interview series that has been going on you can find The link to the playlist in the description of this podcast and video. Without further ado, here's my interview with Kaggle Grand Master and data scientist and Sudoku champion, Rohan Rao. Please enjoy the show.

Sanyam Bhutani  4:32  
Hello, thank you so much for joining me on the interview series and specially agreeing to the AMA section."
4:39,Rohan Rao,"Sure Sanyam, thanks a lot for inviting me to your channel and I'm more than glad to be doing this interview with you."
4:46,Sanyam Bhutani,"It's a privilege to have another person whose name when you Google or Wikipedia page, returns. It's a privilege to have you on the show. Talking about your background you have a masters in starts. And you've been working in machine learning space right since your post grad studies, could you tell us how did you get excited about data science or machine learning and confirm or deny the stats background was your secret weapon to becoming a Grand Master?"
5:16,Rohan Rao,"So I think the the story starts a little before my masters. So I think after my 12th grade, you know, most of my batchmates, friends, they were all doing either they were getting into engineering or getting into, you know, medical or going or trying to be doctors. And so when I sort of you know, reflected back as to what I really like, or what I really enjoy doing. It was math. So I really, I really like math. I like numbers since a very young age."
5:49,Sanyam Bhutani,You're a numbers guy.
5:50,Rohan Rao,"I am a numbers guy. Yes, it's on, it's on my profile as well. So I just felt you know, instead of you know, just doing what lot of other people are doing I wanted to pursue something that I really like, I really enjoyed, which is the reason for my bachelors, I decided to do a simple Bachelor of Science where I majored in statistics. So my courses there primarily were economics, maths and stats. And I think during those three years, it really made me understand there is so much more to math than just the high school math that you are taught. It's it's a much more vast broad field, broad area. And that's when my passion and interest really grew in statistics. Just to pursue it further I applied for the Masters course at IIT Bombay. I cracked the entrance exam and I got through. So those those two years of masters really helped me get a lot of theoretical understanding of statistics and a lot of the algorithm, lot of the algorithms that are there a lot of the, you know, base knowledge and information about the field. So in terms of whether it's my secret weapon now, I can very easily say it's not."
7:16,Sanyam Bhutani,Okay. 
7:17,Rohan Rao,"Right. So there's a lot more to to data science and just the pure statistics. So when I started out, I think my statistical background helped me pick up things in data science much faster. And we're talking about like, 2013 so data science was just sort of, it's just starting to become, you know, popular and people were getting into the field, you know, doing research building algorithms. "
7:48,Sanyam Bhutani,Yeah. 
7:49,Rohan Rao,"And this was a time where like, there was XGBoost. Hehe."
7:51,Sanyam Bhutani,Hehe.
