Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science,"" a podcast for data science enthusiasts, where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:45  
Hello, and welcome to another episode of the ""Chai Time Data Science"" science show. In this episode I interview, Hamill Hussein, who's currently a staff ML engineer at GitHub. And we talk all about the open source world and his life behind the open source world at GitHub, the projects that he's been working on and his journey into the field of machine learning. We talk a lot about his research ideas and the projects that he's been working on at GitHub. And before GitHub in his previous life. We also talk about fast AI, his journey with fast a, and his best advice is to student along with his recent project, so to speak, fast pages, which is one of the best ways to get started with blogging, if you don't want to put it on a website that paywalls your blog. So please stay tuned for that if you're interested. I think this interview has many hidden advices around open source and fast a or even data science so to speak, so I'm really excited to be releasing this interview. Quick reminder, please remember to subscribe to my newsletter. If you Want to stay up to date with the episode releases there are two episodes releasing every week. And secondly, if you're a non native English speaker, please remember to go to YouTube and watch the video of the interview on YouTube and enable the subtitles if you like, for a better watching experience. Without further ado, here's the conversation. Please enjoy the show.

Sanyam Bhutani  2:40  
I have today on the show I have someone who's working on the other side of the open source world if I may. Hamel thank you so much for joining me on the podcast."
2:49,Hamel,"Oh, thank you. I'm really happy to be here."
2:52,Sanyam Bhutani,Really excited to be talking to you. I want to start by talking about your background because I'm curious how did you get interested in machine learning at what point in your career did you find the inspiration to start a journey in this field?
3:05,Hamel,"Yeah, um, that's a really good question. So, I'll kind of start from the beginning. You know, when I was in college, I, undergrad, I studied industrial engineering, a lot of optimization, things like linear programming, stuff like that. My first job I graduated was doing credit risk modelling. Okay, for for now, a bank that is now no longer exists because of credit risk, credit risk problems. And then at some point, I decided to do management consulting. And I did that for about almost almost a decade, a little bit less than a decade and I decided at some point that that wasn't something I wanted to do the rest of my life and I wanted to do something like more hands on. In the management consulting realm, I did a lot of what's called Data Analytics. So some machine learning a lot of data cleaning, you know, a lot of kind of reporting stuff, but some machine learning. And at some point, also, so like, I got really burned out on management consulting for a wide variety of reasons. Something that resonates with me when Jeremy tells people about his background, about him being consultant is that he's almost recovered. "
4:47,Sanyam Bhutani,Yeah.
4:47,Hamel,I think that's hilarious because I feel like I really understand what that means. But maybe I'm not fully recovered yet either. But to continue going on. So I kind of had a quarterlife crisis. And I decided to go to law school. 
5:06,Sanyam Bhutani,Okay.
5:07,Hamel,"Because I just I think I was so disillusioned from management consulting, I thought that, you know, I don't really care what I do as long as this challenging and make perhaps I can make a living out of it. And I thought I had this idea that I can also help or use law to help people. It turned out so I went to law school is kind of kind of a crazy bet on my part, but I said, it doesn't matter. Life is short. And then I went to law school and I really hated it. I hated every moment of it. I hated it like it was. So you know, I actually enjoy programming and data and looking at data. And so it was just complete opposite of in so many ways. I ended up graduating, but then at five or six days After graduating, I realised like I can't spend the rest of my life doing this. I need to go back to do something now, like, do something in tech. So, fast forward a little bit. I ended up doing a little bit more consulting just to get out. But then very quickly transition to tech. So the first startup that I went to, was called Data robot. It was very formative for me, is a group of people that are kind of at now and especially at that time as well, kind of the superstars of Kaggle I had three or four number one Kaggle people in the world working there in the same company. And, and so, and also learned a lot through Kaggle. I've never been good at Kaggle per se myself. But I definitely learned a lot and I really, really fact that and a lot of my friends were also doing casual. And, and so it was really a great community. And so when I learned at the startup, I said, okay, like I need to join them. But my skills at that point weren't necessarily extremely polished, especially when compared to the kind of, you know, sort of the group of Kaggle Grand Masters. And so, I was, I decided that I need to work at this company, no matter what even if I can just sit next to those people and learn from them or ask them questions. You know, this is the best thing I can do. So my first job at this data robot was a sales engineer. So that basically what that entails is going to customers and in kind of demoing data robot saying this is what it does. This is how it works, answering questions, so on and so forth. And actually learned a lot doing that, and actually took the time to try to soak in as much knowledge from all of these people as possible, asking questions, trying stuff out on my own, kind of digging deep and I learned so much from that. And then I pivoted to do a lot of other roles, a data robot, then I became more of more traditional data science stuff, sort of learned a lot about a lot of things. And that really helped shape me. Then at some point, for personal reasons, I had to move to San Francisco. So I thought to myself, okay, I'm in San Francisco. I should maybe try to experience what was it like a typical Silicon Valley company look like? What's, you know, what's an exciting place to do data science at that time? I looked around and there was air Airbnb seemed like a really exciting place to do data science. So I applied I got the job. And I think that was really helped by data robot. I learned a tremendous amount at that, at that company, and I think that was, I think that I see I see a good story for maybe listeners of your podcast, like, you don't always have to enter in as a data scientist per se. You can try to find opportunities where you can learn somehow and be creative with how you take that journey. Anyways, so Airbnb, Airbnb, I worked in the growth marketing team, so using machine learning to sort of optimise marketing spin for Airbnb. And so I was to kind of go back one thing I really liked about data robot is that really resonated with me. This idea of building tools for data scientists, I thought that, like, I thought that's something that I could really understand. And really see the value of and something that gave me joy is, you know, it's something that that just brought me a lot of satisfaction. And so going to Airbnb, you know, I wasn't doing that. Obviously, I started out doing machine learning, optimising spend. But then very quickly, I sort of started drifting into making tools for data scientists. So how can we make the infrastructure better? Or what kind of tools can we build to make the process of using, you know, building models easier? And then, for other, so then I had to move to Portland, where I live now. So I try to find a remote company that allows me to do that. And that, you know, is remote first. And so I discovered GitHub. GitHub is a company that is it's a remote first company. What that means is most people are remote. And they have all this processes in place to facilitate remote work. And so I started working there. So GitHub, I do a variety of things. I focused a lot on natural language processing. And looking at things like GitHub issues or code. And then I started again, drifting back into tools for data scientists. It's I realised, I keep coming back to this, I just drifting into it naturally. And so I'm actually going on now focused on building tools for data scientists who use GitHub. Now, there's not really that much there yet. But that's what I'm working on. "
11:50,Sanyam Bhutani,"Awesome. Now I want to break a myth, have on your computer science bounce super helpful because many people miss out on the fact that you just mentioned. There's a lot of learning to be done while you're at the job also. So do you agree with the fact that maybe a CS background is helpful to some extent or it's not necessary?"
12:18,Hamel," Oh, yeah. Okay. I totally skipped over that. So, on the journey, like I think between data robot and Airbnb, or even I was Airbnb. I enrolled in this Master's of computer science class at Georgia Tech. It's good. It's like a MOOC. This is before fast AI was even available. It was like, you know. And so, for me at that time, I thought, oh my God, I'm this person that has a law degree. And I have a, you know, undergrad, and, you know, industrial engineering. You know, I felt that maybe my resume looked a little bit weird. Maybe CES be a way to wash my hands, maybe get some form of formal training, maybe it's helpful. Maybe it's not I don't know. I, you know, I will say it was a lot, I spent a lot of time doing that. It was actually a lot of effort. I've been seeing my wife for probably a year or more two years, maybe. I mean, I saw her but you know, I'm kind of exaggerating. But just to give you an idea, and I don't I mean, I did learn some things. But I will say that learning on the job learning from people learning from mentors, you know, that was way more helpful than anything else. And things like fast AI fast AI was an incredible learning experience. And a lot of different dimensions, which we can talk about. So I don't think is necessary at all. I think The kind of the best thing you can do is in your job that you have currently try to find ways that you can apply machine learning data science, using your domain expertise. So where you're sitting, and you know if there's creative ways to get into data scientists, if you look at jobs, you know, if something isn't so you have to start with a title data scientist. There's a lot of paths to get there. So, yeah, I wanted to also demystify the CS degree formalism thing. "
14:31,Sanyam Bhutani,"Yeah. It's like an insider secret. And I received a lot of heat on this when I went out and said, I did a computer science degree I how I do hold a bachelor's, but it didn't make me a better programmer, just to let you know, and you can probably do better even if you didn't go to the rigorous rating of just studying what data structures are or how does that electronic board function because people think CS equals better good. No, it does not. It equals to Moore theory."
15:02,Hamel,"Yeah, definitely. And I, to be honest, I don't know how much of it, theory I remember. Maybe maybe the theory is less scary to me when I see it or hear about it. I kind of know what that is. But is that worth three years of two years of torturing myself? I'm not really sure. I would say, maybe, perhaps not. I don't know."
15:27,Sanyam Bhutani,"I it's actually funny. I, I now work at a company where I get to sit next to Grand Masters, and we went to meet up with someone who's talking about compilers. And I remember telling him this is the only time I found something that is studied in my college relevant to something that I'm remotely interested in."
