Time,Speaker,Text
0:00,Sanyam Bhutani,"Hello Tuatini. Thank you so much for taking the time to do this and joining the interview series for the second time. 

Tuatini Godard  0:05  
Hi, Sanyam. Glad to be here.

Sanyam Bhutani  0:09  
Yeah. So today you're working as what people would think, to be the picture perfect life for any coder. You're travelling the world and workng on the move, which we'll just get to in a bit. Could you tell us how did you get interested in machine learning at first, like, what, what made you as you mentioned, quit your software desk job and shift to this field?"
0:35,Tuatini Godard,"Yeah, sure. So at first, what, four years ago, I was an Android developer. And I worked for a small startup. And the thing is, when I started working, work was really great. I'd said because I will start everything from scratch and add new feature and stuff like that. But at some point is started getting boring because you know, at some point, you will only start to do maintenance stuff. And everything start to get boring, basically. And so it got repetitive and very repetitive. Yeah. Because you only you're, you're only fixing bugs and, and maintaining stuff, basically. So at that point, I started to look for new opportunities. And the moment where I started to look for zero opportunities was exactly at the moment where deep learning started to boom. And I didn't know about that at all. Then I started to get interested in it. And when I started doing stuff on kaggle, and seeing how things works, I got immediately burnt and so I decided to;"
1:50,Sanyam Bhutani,You got Kaggle bug. 
1:52,Tuatini Godard,"Yeah, yeah. And, and then so I decided to tell my boss that I'm too that I wanted to quit to be on what we call on in France unemployment benefits. Where because when you get to quit a company, you can get unemployment benefits for two years in France if you work for two years makes it and so I was kind of like surviving on that stuff. And so I've learned that a sense from day one when I, when I was unemployed, and after one year in house, got into freelancing."
2:33,Sanyam Bhutani,"And to give the audience insight, I'll also have your profile linked but you have about 2200 hours of experience on on your profile on Upwork. So that really speaks for itself about your hard work. I also wanted to ask you about during this two years study plan of yours, you also you got started with freelancing towards the end. So what made you pick freelance side of work over what we call the job job the standard job?"
3:01,Tuatini Godard,"Sure. So I wanted to experience it at first because I didn't know about that word at all. But it's a bit daunting at first because you know, when you used to have someone behind your back telling you what to do, well, it was not it is a case in the startup when I was so. So I was I was like, used to manage myself, I'd say. So when I started freelancing, well, of course, it was a whole different world because it's not just about managing managing yourself, but it's also about managing your time and marketing yourself. bit like yes, no, luckily, and it's not like the stakes are not the same. You know, when when you miss a deadline and you're an employee, like it's it's okay, you know, but when it when it's a client, go ahead and explain to your client why you missed the deadline."
4:00,Sanyam Bhutani,"So you, you sort of like have complete ownership as you; "
4:04,Tuatini Godard,"Yeah, exactly. All. Exactly. And one of the most frightening part that I encountered was, you know, being having the having as a complete ownership of the project. And when you screw up something, you know, when you screw up something, you know, you have, you basically have to tell your client, you're the one who's responsible for that. And sometimes it can be hard because if you are an employee, you can still rely on your team. And I don't know, but you know, it's not the same thing. I can't explain it."
4:46,Sanyam Bhutani,"Yeah, I assume for like, even the startup, they might have a person handling the communication, but if you're freelancing, at least by yourself, you you the person who has to communicate it to the client also work on the code. So that that's really the challenging part."
5:00,Tuatini Godard,"Exactly, yeah, yeah. "
5:02,Sanyam Bhutani,"So any like composites in your mind like in terms of ownership compared with the startup world and freelance, like which one would you still prefer? Is it still freelance?"
5:14,Tuatini Godard,"Still freelance. Yeah. Because apart from the difficulties that you can encounter along the road, there are so many advantages of being a freelancer. Well, it also depends what kind of freelancer you are, you know, you could be a freelancer who's working in the offices of your client. And this kind of freelancer I didn't want to be one of them. And so I decided only to go remote because in the startup, I was work for the startup I was working for. It was it was 100% remote so I got used to that and I've got used to manage myself. So when I started freelancing it was the first mission I had was not remote because I just wanted to get a feel of what it looks like. And I just jumped on the first mission I could find. But then I decided after that one that everything following it would be remote on."
6:20,Sanyam Bhutani,"Okay, so, over the past few years, you worked on many great projects, I'm sure so do you have a favourite or the could you tell us about the kind of projects that you worked on?"
6:32,Tuatini Godard,"Well, actually, I didn't work on that many projects. But what I will actually say what I'm currently working on is one which is fulfilling me because it's actually about detecting skin cancer in digitalized skin tissue itself, to make things simple and it's really fulfilling in the In the fact that, well, you really working for something meaningful, you know, and not not for I don't know, whatever, mobile app mobile app which can do. I don't know, I don't know how to explain that, that, you know, this work is really fulfilling, and at the same time;"
7:21,Sanyam Bhutani,?????
7:22,Tuatini Godard,"Yeah. And and at the same time, it's, it's not, it's, it's well paid. I'd say it's not a very high pay, but it's well enough for me. So I don't have to complain in from any sides of the project."
7:43,Sanyam Bhutani,"Got it. So you're also like, I know that you're interested in interesting projects over well paying ones. So could you tell us about the motivation that what kind of projects generally would pique your interest?"
7:57,Tuatini Godard,"the kind of projects that will wake my interest will be project which revolve around I'd say climate climate change. Around medicine, laser what I'm basically doing, then I don't know, there is a last one. But I completely remember I said it says these two are the most fulfilling project for me. But at the same time, I would lie, saying that one paid project is not fulfilling either, you know. So if it's a well paid project, and it's not one in one of the area that I'm interested in, well, I was, I can probably start it."
8:44,Sanyam Bhutani,"Right. So that's also great people think about AI as something that can do all these techie things. But as you say, they're like you're already working on this medicinal domain that too, as a freelancer and you're also looking forward to working things that might impact environments. So that's really amazing. "
9:02,Tuatini Godard,Thankyou.
9:04,Sanyam Bhutani,"Yeah. Now, I want to dig deeper into the life of machine learning freelancer. So could you tell us what a day in your life looks like? Are you coding for from a different beach every, every week from a different scene? How does it work?"
9:19,Tuatini Godard,"I don't know, who's the guy who told you that people are coding from the beach, but he's a total idiot, hehe, because you will be very, very stupid to code from the beach because you will put sand in your keyboard and stuff like this. So definitely not a good idea. But yeah, and when people are saying you're calling from different digits, you're not. You're not physically coding from the beach, right? But when you're coding from many different countries, depending on the visa you can get into those countries when you have a new EU passport is very easy to get around because you can have certainty In one country, and then you move to the next one. So that's it for now. I'm in French Polynesia, and then I'm gonna move to New Zealand and then to Bali, then to Thailand. And from there, I didn't plan anything yet."
10:16,Sanyam Bhutani,"Yeah, so kind of the perfect life in terms of what people would;"
10:20,Tuatini Godard,"It depends really depends because, like I have I have a friend who's been doing that for for four years now. But at some point, you start to get bored of that life because like late like, like everything in life, you know, if you do something too much, you start to get bored of it like a ensure that in in a 10 year period, I will be bored to do deep learning. So what bores in is having to move to another country every month, you know? And also relation, in relationships, you know, when he meets someone, he cannot stay with that person for too long before he has to depart to another country. So there is no long term relationship that he can make. And also, I don't know, it's he told me that that this kind of life at some point is gonna is gonna bore you. So it's not just like rainbow and unicorns, you know, at some point you get bored, like everything in life. "
11:38,Sanyam Bhutani,"Is this is this itinerary of yours for a couple of years or is it just in for the next month, next few months?"
11:45,Tuatini Godard,"You mean the plan that I that I just said. [Yeah, your travel] Uh my travel is actually for the next four to find months I believe. I don't remember quite exactly. Because as I told you, you know, you have this visa issue. For instance, in Indonesia, I can only stay for 30 days. And I have to pay a fee if they want to stay 30 days longer. And same goes for New Zealand. It's three months, I believe. Thailand, also 30 days and same for the rest of the Asian countries."
12:20,Sanyam Bhutani,"Yeah, I think there are all of these challenges that people really don't understand about. First getting a project with, we'll just get to, but also once you have the project ready, you have a clientele and then being able to work remotely. So could you maybe tell us about a few challenges that you face in this setting? Or things that people would miss miss out?"
12:45,Tuatini Godard,"What is the first challenge is when you get your client and if it's remote, you have to make sure that it's not a short term gig. You know. If you don't have a steady income, it's going to be hard for you to Basically, I don't know, you know, be able to be on one country to another. If at some point you don't have any more money, you know, left in your bank account, and I was really lucky to find that client and actually the client I found was was ahead of my friend whose name is James. And he's the one actually who finally found the client because he had a good Kaggle profile and as well as a claim on him. But but yeah, if I didn't have this client, too, because it's been one year and a half since I started working for that client and I had to make sure that he will employ me for a he will hire me for for a long time, you know, before leaving everything behind, you know, like you can just gem gem to another country. If you have a short term view again, then figure out you don't have any more money left. And yeah, you cannot even take it right back to your home country."
14:09,Sanyam Bhutani,"Yeah, and I am sure that must have been more like a lot of practice also to be able to dedicate a lot of lot amount of dedication to be able to send your skills through to the client as well. "
14:19,Tuatini Godard,Yeah. Yeah. 
14:22,Sanyam Bhutani,"Also, we keep talking about the internet issues. So that's, I think, another point that people would miss out. "
14:30,Tuatini Godard,"Yeah, especially;"
14:31,Sanyam Bhutani,Do you have any comment on;
14:33,Tuatini Godard,"Especially in deep learning, actually. Because, you know, when you have to download a big chunk of data set, it's gonna be harder depending on where you stay. Especially in Asia, as Internet is not that great. But;"
14:51,Sanyam Bhutani,I can confirm that.
14:54,Tuatini Godard,"Yeah. So one of the things that you could do is having remote servers. We are lucky with my friend that our current client has a lot of AWS credits. So basically each time we have to generate the data set and train our models on the data set, we can just use AWS and SSH to the instance. And we can download everything and keep everything in AWS so we don't have to download anything locally."
15:30,Sanyam Bhutani,Got it. 
15:30,Tuatini Godard,"So that way, we don't need to have a very good internet connection. But when internet connection becomes an issue for you, you can simplerely on what we call co working spaces, which are things made especially for nomod digitals it's the name that we gave to people travelling the world and working at the same time. And what yeah, basically you can you can just go to to this kind of space and get to reliable internet connection. Well, of course it depends on a lot of factors but most of the time it works."
16:07,Sanyam Bhutani,It I think it's a better option than maybe working from an Airbnb or such as say.
16:13,Tuatini Godard,"Yeah, you could you could probably find an Airbnb with a good internet connection and work from there because yeah, this this way you will save on on the co working space, the money you will give to the co working space. But there is another thing that I just booked I didn't try it yet. But people are saying a lot of good things about it is what they call what people call co living. It's basically a whole package you know, we both as a as a homestay and the co working space altogether."
16:22,Sanyam Bhutani,"Sort of the the garage startup setting, in a way."
16:55,Tuatini Godard,"Yeah, yeah."
16:58,Sanyam Bhutani,"Yeah. Also, like I do remember that you had to remote set up earlier. So;"
17:03,Tuatini Godard,Yeah but I got to get completely rid of it.
17:10,Sanyam Bhutani,"Problems, I assume? Or did you also have challenges with it like when you were travelling and you would have to remotely SSH into into your server? "
17:18,Tuatini Godard,"I didn't, I didn't have so many problems apart from when the internet provider will get the internet in my home country. But apart from that, I have created a setup where I cooled remotely you know, activates the current. I don't know if you can say that in English. Yeah. basically turn on and off the current going into my motherboard. And by doing that;"
17:51,Sanyam Bhutani,I think it's called wake online.
17:52,Tuatini Godard,"Yeah. Not to wake online because wake online I'm not sure what I'm going to say is correct. But I think wake online, you cannot like hard shut down. Nor you can hard reboot a machine. And basically, if your machine is stuck, I don't know if we wake online, you work on land, you can basically we voted, you know. And so the setup I had was basically controlling the current itself. So if I had a problem, I would just get the current remote and go this way and making sure that my machine would shut down. And when I when I'm activating it, I configured the motherboard so that when you resist current, it automatically wakes up. Yeah."
18:47,Sanyam Bhutani,"I think you've also do a blog post on it, which will have a link to have in there. Yeah. I also want to give this a try."
18:54,Tuatini Godard,"Yeah, I did yeah."
18:55,Sanyam Bhutani,"Now I also imagine that the top of like, working by yourself can get lonely. So even like compared to a standard setting where you have, maybe your team you're working with in a startup or maybe a corporate setting. So how do you avoid the loneliness of freelance as we call it?"
19:17,Tuatini Godard,"So yeah, it can definitely get lonely. For fortunately for me, I have my girlfriend who's very often around, so I don't feel that lonely, but most people who are lonely who are single, I know struggling with this. And another aspect of working remotely like that is you can easily get into the bad habit of, of, for example, not exercising, you know, like you would stay at your desk for the whole day and;"
19:55,Sanyam Bhutani,"Becoming lazy, lazy, essentially."
19:57,Tuatini Godard,"Yeah, exactly. Because when you have an office, you still have to move to the office every day, you know, so you are still exercising a bit if not that much, depending on the person and the distance to the office. But you're still moving, you know, and and when you're working remotely can get difficult to motivate yourself to exercise at the end of the day. And as a result, you can start to get a bit fat like, like, then you can, it can be very detrimental to your health. Because, you know, you don't even have to commute you know, to your office because your office is your home so;"
20:36,Sanyam Bhutani,The office is.
20:37,Tuatini Godard,"Yeah, exactly. So you basically just wake up, go to your desk and you're done for the day. And yeah, and if you're like me like you like to, to play video games in the evenings, that doesn't arrange anything, you know, like, I don't know, and;"
20:55,Sanyam Bhutani,"I think I sort of [Yeah] take both of those categories so working from my desk, and playing video games. So definitely."
21:03,Tuatini Godard,"And one of the, one of the tricks that I found to be able to exercise without my, my own consent was actually to travel well, you know, because if you have to leave the country every, every month, you it also means that you have only a month to visit the country. So it means that every weekend you have, you have to, to get around and get around walking to visit the country. And then when you get to the airport, it's also a lot of work. So in a way it's kind of exercising, like, maybe not in a good way, but it helps."
21:44,Sanyam Bhutani,"Got it. So going back to the question of getting projects, like could you share a few tips maybe on what are the best ways to getting a freelance job or project as we call it? "
21:57,Tuatini Godard,"Um, personally, I'd say build your portfolio portfolio and also learn to market yourself for my case, I was very lucky because the first freelance mission I had. It's actually a guy who came to me and even if I knew I wasn't a good fit to for his mission, he did wanted me to, he still wanted to have me on his mission and, and of course, it was a total failure because it was my first first mission. But then the second client is still the one that they have today. And the second client actually was fine, but found by gems, my friend gems, and he found him, like I said, through Kaggle. And so basically, thanks to his good profile on Kaggle, he was able to get this client but you know, in this world where there is a lot of competition, especially when you're freelancing like on Upwork and, and was a website like this. It's very old."
23:05,Sanyam Bhutani,Like I assume the alternatives would be freelance
23:08,Tuatini Godard,"Freelance Freelancerpoint.com?? Yeah. So so basically, yeah, you have to have a good portfolio. It doesn't mean necessarily to get a good Kaggle profile, but it surely helps. And, of course, I'm speaking about my own experience from two years ago, you know, because it's been one year and a half, since I started working for my current client, and I didn't switch to another client since then. So maybe what I'm saying right now is a bit outdated, outdated, maybe Kaggle has changed in a way that people don't look at it, but you have to do your own research basically. But the core idea is this is that you have to get something which differentiate to from the user, you know, and something that a client will be willing to, to accept as a proof of your skills, you know."
24:09,Sanyam Bhutani,"Yeah. [And] So, I think, maybe blogging, Kaggle, and even open source projects would would be a good fit for that."
24:18,Tuatini Godard,"Yes. Yeah. Well, it really also depends on the client, you're going to target. Like, if you're going to target the technical client, which we have, do we have a person's open source project are going to help that if you're going to target someone who just want to, you know, like, who just have money to throw at the project and doesn't really know a lot about technical stuff. And you have to do all the technical stuff yourself. Well, first, it's gonna it's going to be difficult for you to communicate with him. And second, he he's not going to be interested in open source project because he doesn't understand why as you know, so if he just kind of person look at a Kaggle profile it's much easier for him to determine if you're skilled or not because you just look at your millions???? "
25:11,Sanyam Bhutani,Got it. 
25:12,Tuatini Godard,"So yeah, it really depends on;"
25:17,Sanyam Bhutani,"Yeah, for sure. I think it's it's similar to job setting where some people would want 10 years of experience somw would want a master, some would be happy with even a Kaggler I think so. [Yeah] Of course varies, I believe."
