Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"", a podcast for data science enthusiasts, where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:46  
Hello, and welcome to another episode of the 'Chai Time Data Science"" show. In this episode, it's really a privilege to be talking from someone on the other side of Kaggle, the CEO of Kaggle Anthony Goldbloom. Anthony has a background in economics and has been working on Kaggle, working on the other side of Kaggle as the CEO and co founder for almost over a decade now, which of course we talk all about in this interview. We talk about his journey as the co founder of Kaggle,  and even Kaggle's journey broadly speaking over the few past few years. How Kaggle has evolved, how their perspective, how their team's perspective on Kaggle and the team itself has evolved from the start until the point even after it got acquired by Google. This interview shares a lot of insights about the behind the scenes work that goes into Kaggle while hosting a competition, broadly speaking, or even putting out a new course on Kaggle learn with also I'd highly recommend to the audience that you should definitely check out. We also discuss Kaggle's future plans and what's next and exciting for us as frequent Kagglers. I hope you enjoyed this conversation as much as I did. And it was really a privilege for me to have Anthony on the show. A quick note to the non native English speaker audience. If you'd like to enable subtitles for the video of this interview, assuming you're watching it on YouTube, please do so the subtitles are not auto generated, those have been manually fixed and I hope those will improve your watching experience. The written version of this interview or the blog post version will come out in a few days or in a few weeks from this release. You can find the link to the website where it will be posted if you want to read it in later. For now, here's my interview with the CEO of Kaggle, Anthony Goldbloom. Please enjoy the show.

Sanyam Bhutani  3:07  
Hello, Anthony, thank you so much for taking the time to do this. It's really a privilege for me to be talking to the CEO of the home of data science on the ""Chai Time Data Science"" show."
3:18,Anthony Goldbloom,"Thanks for having me. As I mentioned to you, I'm an audience member. So it's cool to be on the show."
3:24,Sanyam Bhutani,"It's an honor to have you. I am a fan of Kaggle, as you very well know, but unfortunately, I didn't get to witness the progress of Kaggle over the years. I was I was in high school, actually, not even in high school when it started to progress. Could you walk us through what led you to create this platform and then maybe we can discuss how it progressed over the years?"
3:44,Anthony Goldbloom,"Sure. I mean, my first job out of college was as a statistician, I'm Australian originally and so I was working at the Australian Treasury and then the Reserve Bank of Australia. I used to do things like forecast GDP, inflation, unemployment problems that had relatively small datasets and also very messy datasets, you know, measures like GDP, it's not really clear they, there's a lot of, their Composite Measure, it's not really clear that there's a lot of signal and, and they're very hard to forecast. And I think I was first exposed to the idea, the idea Kaggle started just as machine learning competitions. And it's not an idea that we invented. It has a long history, probably made most prominent by initially the KDD Cups, and then the Netflix prize. And I had seen the KDD Cups, and I always thought that was a very, really, really nice way, a nice way to decide who gets to speak at a conference, right? So KDD was a prominent applied Machine Learning conference. A lot of talks, who spoke at the conference was decided in the traditional way where you would submit a you know, your your working paper or your your paper, and it was either accepted or not, that they always reserve some number of slots at the conference for those who had done well, and whatever the competition they ran for the year was and I would like that because it's an objective way to decide, you know, it gives people a chance who haven't published in the usual places and, and in the usual ways and it gives them a chance to share their ideas. And I found that attractive and it was something that I wanted to bring it to, make a concept that it wasn't just us for the KDD Cups that was used more broadly. And that was the motivation behind, that was sort of where the initial spark on Kaggle came from."
5:38,Sanyam Bhutani,"Got it. I also want to point out when the Kaggle had started, machine learning wasn't the so big thing AlexNet didn't come out at the time. Were other platforms very prominent at that time?"
5:51,Anthony Goldbloom,"Therewere a couple. So firstly, a lot of the KDD Cups have been hosted on just like one off websites. There was a Polish website called tunedit.com actually don't know whether they still exist or not. I think it was attached to a university, maybe the University of Warsaw or a Polish University. That was the only platform that I was aware of that, that repeatedly hosted competitions. But it didn't seem to be a very active development. It seems to be more of a side project of researchers who maintained it. And it's certainly the case. Kaggle's timing was very, very lucky, as you say it was two years before AlexNet. That being said, machine learning was was still capable of powerful things. When Kaggle first started, in one, the very the word datas while machine learning it wasn't nearly as prominent as it is today. Data science as a field was sort of becoming a, data science as a word and as a field was starting to bubble up. It's becoming a little bit more prominent. And one of the exciting things that Kaggle did is, it brought together people from many different backgrounds who are actually trying to achieve fairly similar things. So you had people who are buying from magicians, you had statisticians, you had econometricians, you had data miners, all these people had different job titles. But were trying to achieve similar things. And it was interesting, because in the early days of Kaggle, they all had their pet techniques, you know, support vector machines, logistic regression, linear regression on generalized linear model modeling more more generally, self organizing maps, you know, there's many, many, many very different different techniques. And I'd say probably Kaggle's first achievements, was making it very clear what worked and what didn't work. And in the very, very early days of Kaggle, the thing that dominated was the combination of clever feature engineering and random forest. And so it's super interesting if you look at the very early competitions people tried all sorts of things. And after one or two competitions, it became very clear very quickly that random forest was the way to go. And so I'm proud of that contribution that we went from no one really having a very clear sense for what worked and what didn't, to helping all these people in all these different fields have a have a good sense for what sort of techniques they should focus their attention on."
8:23,Sanyam Bhutani,"Did you anticipated getting to this stage, now that you mentioned that people of different backgrounds are coming together, did you expect that to happen? Has it surpassed your vision yet? Or has that happened already?"
8:35,Anthony Goldbloom,"It's certainly the case the Kaggle's a lot bigger than I ever imagined it would be. My early goals were I wasn't really enjoying my job as a, as a statistician or an econometrician. I felt like I was forecasting something that was inherently unforecastable and so I thought that this website would be really, really fun thing to work on. And I was hoping that it could support me. That was the initial goal. And I think with every level of success, you become more ambitious. It's like the human condition. And so, you know, then it then it when it reached that level of success, then there was another target. And then another target and another target. And as always, there's always another target, right? Where we're a species who are never really completely satisfied, right."
9:32,Sanyam Bhutani,"It's definitely for our better that you're not satisfied, so Kaggle keeps getting better. Did you always have the mindset of being a founder, so to speak, was you, were you always interested in doing the startup or did this eventually turn into a full time job?"
9:50,Anthony Goldbloom,"It's interesting, I was probably not super exposed to Silicon Valley startup culture. So it's not like I had this long term vision that I was going to be an entrepreneur or, or a founder. I think that it's certainly the case so that I definitely had those sort of instincts during high school. I had a small business video, videoing and editing Bar Mitzvahs in my hometown. And then during college, I built a little company that made basically mp3 players for for retailers. So the idea was, I just used to buy very, very cheap secondhand computers, install a very slim slim down version of Linux on them and turn them into mp3 players. I thought it was crazy that a lot of stores were still using cassettes. When the iPod came out you could have 10,000 years old or whatever was in your pocket. So I was kind of always tinkering around with these things. They also although I studied statistics, econometrics in college, I had a program programming job in college, which I absolutely loved. And so, I don't know is is, is I probably had the tendencies without maybe had I been born in the Bay Area I might have gone straight to being a startup founder. It took me a little bit longer. Being in Melbourne, Australia where I really wasn't surrounded by that culture."
11:29,Sanyam Bhutani,"Got it. Coming to your current day, what does it, what does a day in your life currently look like? Do you still get to do sailing or are you continuously working with the team having Chai with the Grand Master sometimes?"
