Time,Speaker,Text
0:13,Sanyam Bhutani,"Hey, this is Sanyam Bhutani and you're listening to ""Chai Time Data Science"", a podcast for data science enthusiasts, where I interview practitioners, researchers, and Kagglers about their journey, experience, and talk all things about data science.

Sanyam Bhutani  0:45  
Hello, and welcome to another episode of the ""Chai Time Data Science"" show. In this episode, I interview Dmytro Mushkin, who's currently a computer vision researcher and PhD student at the Czech Technical University in Prague. In this interview we'll talk all about Dmytro, his journey into deep learning and his journey into research. Dmytro has put out some amazing research work over the past few years, and we talk about how he approaches research in general, his take on research and his suggestion to future aspiring researchers. We also discuss another aspect of Dmytro's profile that I think is slightly real when it comes to researchers, Kaggle. Dymtro is an active Kaggler and he has accomplished amazing results on many competitions, which we of course talk a lot about. This interview covers a lot of ideas around education, research, and practice. So I'm really excited to be releasing this interview. Quick reminder, please, if you're watching this on YouTube, remember to enable the subtitles if you're not a native English speaker, it will definitely help your watching experience. For now, here's my conversation with Dmytro Mushkin, all about Computer Vision and Kaggle. Please enjoy the show.

Sanyam Bhutani  2:20  
Hi, everyone. It's it's really a privilege for me to be talking to Dmytro Mushkin. Dmytro thank you so much for joining me on the ""Chai Time Data Science"" podcast."
2:29,Dmytro,"Thanks for having me, it's privilege for me to be here."
2:35,Sanyam Bhutani,"Thank you so much. So, I want to start by talking about your interest in deep learning you currently a PhD student at CTU. And you have a background in aeronautical engineering, which is where I believe your Kaggle profile picture comes from. Can you tell us how did you get interested in deep learning what made you pick this as a career path?"
2:55,Dmytro,"Okay, actually, it's not exactly right regarding so I'm also like, game player and this is a screenshot from ex con-for I don't know 93 or like this is this microprose is coming from this one of my favorite games. So it's; "
3:14,Sanyam Bhutani,Got it. Okay.
3:16,Dmytro,"And so regarding deep learning actually, it's I think it's kind of random. I always took opportunistic approach. So once I could do this, it looks cool at the time, but then I realized that well, it's no I mean for doing aerospace aerospace is great, but you should work on like some huge facility and movies, lot of others people and your responsibility and impact is like super small. This is the beginning. So and hardware, I don't like hardware hardware don't like me. And so then I switch to Computer Vision like all is the classical style. There was no any deep learning there. Then and at that time, I was doing internship at CGU in Prague first and at the time I also was doing classical contribution. Then I came back and I think there was time when I joined one startup and we explored like how to do image search like fast and like not exact search was like image similar to like for its was choking up or you want to find something like similar shoe or take a photo and and so on. Now we are go through and actually find the deep learning stuff like which is now already deepness but at the time we actually were actually before the accuracy is if the city paper 2014. So that's how it started and it worked and I loved it. And so that's it. "
4:56,Sanyam Bhutani,"Okay, and what what made you pick research over a career path, you do work with the industry as well right now, but your main focuses on research. Why did you in time move towards research?"
5:09,Dmytro,"Well, actually, it was interesting system. So originally I was I did my internship at city of Prague, love there, and then come back in Ukrainian University. I was started I was doing PhD, but I understood that my topic is completely crap. My work before that was completely crap. So I said, okay, let's change topics. We have the I have this cool experience. They said no, I said, okay, good. Then, yes, so then actually, I got another call from a CTU Prague say, okay, so we have like some, like small idea. Can you back for three months and like finish and do this small paper? I said, like, yes, why not. After two months, actually, it was 2013 and like, in my own country like a Ukraine, so there was started like student protests, because of government decided not to go to Europe, which was like a I just looked at this, but then after one month, like some police Special Force they beated students, heartland so on, and there was next day like huge protest. And then on the day I live with it, I think I kind of was important for me. So I left a note to my supervisor say sorry, I'm going to participate in revolution in our country, and bought a ticket for like in our in airport on one line is actually first and only time and did it and come back to Ukraine and I was actually participating in protest, like for three months. And so we changed our government successfully, then I was kind of running out of money. So stop to find, looking for a job and found this, so one American guy looked for some technical co founder, and we do we speak we like each other. So I start to work there, and time. And I came to Chicago to the Bologna. And then there was actually a good cvpr competition in a year after this, where was I was doing in in Prague was kind of relevant to this. And my supervisor told me, okay, do we want to like try it? Yes, why not? We did it. And he said, Well, you know, I cannot pay for your CV for two if you're not the PhD student. Okay, so would you actually and you were doing well. Would you like to become a PhD student? Let's say yes, but there is one problem. I don't know Czech language and in Czech Republic, if you don't know, Czech language you have to pay for your PhD. And he said, well, what do you have international students and I have grounds for currencies? I say, well, great. And can I because I am also working in industry. Can I do part time job for three months? He said, Well, it's harder. But yes. So and so there was time when I was was doing PhD and working at the startup. But in couple years, our startup actually crashed. So I said, well, I probably may want to come back to understand what now who I am means me to have my PhD. So let's focus and finish this first and then like, what else? So this is I cannot say I'm totally research guy or Iinto the early industrial day now."
8:52,Sanyam Bhutani,Can you can you tell us what is it in your life currently look like and what problems are you currently working on?
8:59,Dmytro,"I'm working like to use stereo or white baseline stereo, where you have two images of the same scene. And you would like to find some correspondences between pixels origins, or and or some genetic relation like camera pose, or if it's for nursing, like your perspective and song. Well, it's like the super old problem, but it's still not done. I think it works well, if you have a lot of images and the images are on well textured objects. It's this very actually research kind of done and you it's just industrial level four, who, then that. But for something like if you have not that much images, or you have different sensors, or you have different seasons, elimination, still part of things so I'm working on this part of this classical way how to approach is to divide into several books like the text some key points and then describe them and manage been found geometry school. And like I'm working basically on each part. So so far I have done something in learning descriptor in machine in ransac. So now I'm trying to learn actually detector and like overall control part, because it would be stupid to have the same algorithm, which is around regardless is this seemed very hard or easy. I think we should do something cheap for the most and for the hard one we should, like work harder. "
